python train_mvcnn.py -name mvcnn -num_models 1000 -weight_decay 0.001 -num_views 12 -cnn_name vgg11
pretraining:  True
WARNING: summary folder already exists!! It will be overwritten!!
SVCNN(
  (net_1): Sequential(
    (0): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (1): ReLU(inplace=True)
    (2): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (4): ReLU(inplace=True)
    (5): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (7): ReLU(inplace=True)
    (8): Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (9): ReLU(inplace=True)
    (10): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (11): Conv2d(256, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (12): ReLU(inplace=True)
    (13): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (14): ReLU(inplace=True)
    (15): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (16): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (17): ReLU(inplace=True)
    (18): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (19): ReLU(inplace=True)
    (20): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (net_2): Sequential(
    (0): Linear(in_features=25088, out_features=4096, bias=True)
    (1): ReLU(inplace=True)
    (2): Dropout(p=0.5, inplace=False)
    (3): Linear(in_features=4096, out_features=4096, bias=True)
    (4): ReLU(inplace=True)
    (5): Dropout(p=0.5, inplace=False)
    (6): Linear(in_features=4096, out_features=11, bias=True)
  )
)
WARNING: summary folder already exists!! It will be overwritten!!
num_train_files: 3456
num_val_files: 1476
num_views 12
epoch 1, step 1: train_loss 2.46673; train_acc 0.25000
epoch 1, step 2: train_loss 2.76600; train_acc 0.25000
epoch 1, step 3: train_loss 3.10970; train_acc 0.25000
epoch 1, step 4: train_loss 3.54831; train_acc 0.00000
epoch 1, step 5: train_loss 1.67698; train_acc 0.75000
epoch 1, step 6: train_loss 2.60671; train_acc 0.00000
epoch 1, step 7: train_loss 2.55842; train_acc 0.12500
epoch 1, step 8: train_loss 2.38812; train_acc 0.12500
epoch 1, step 9: train_loss 2.24355; train_acc 0.37500
epoch 1, step 10: train_loss 2.03658; train_acc 0.37500
epoch 1, step 11: train_loss 2.73943; train_acc 0.12500
epoch 1, step 12: train_loss 3.16534; train_acc 0.12500
epoch 1, step 13: train_loss 1.93812; train_acc 0.62500
epoch 1, step 14: train_loss 1.86749; train_acc 0.37500
epoch 1, step 15: train_loss 2.38806; train_acc 0.12500
epoch 1, step 16: train_loss 1.74287; train_acc 0.37500
epoch 1, step 17: train_loss 2.08800; train_acc 0.25000
epoch 1, step 18: train_loss 2.17195; train_acc 0.12500
epoch 1, step 19: train_loss 2.10699; train_acc 0.37500
epoch 1, step 20: train_loss 1.89297; train_acc 0.25000
epoch 1, step 21: train_loss 1.95108; train_acc 0.37500
epoch 1, step 22: train_loss 1.99749; train_acc 0.25000
epoch 1, step 23: train_loss 2.04103; train_acc 0.25000
epoch 1, step 24: train_loss 2.29528; train_acc 0.25000
epoch 1, step 25: train_loss 1.97133; train_acc 0.37500
epoch 1, step 26: train_loss 1.76411; train_acc 0.50000
epoch 1, step 27: train_loss 2.23878; train_acc 0.37500
epoch 1, step 28: train_loss 1.92649; train_acc 0.50000
epoch 1, step 29: train_loss 1.86870; train_acc 0.62500
epoch 1, step 30: train_loss 1.73483; train_acc 0.50000
epoch 1, step 31: train_loss 2.13368; train_acc 0.37500
epoch 1, step 32: train_loss 2.30451; train_acc 0.25000
epoch 1, step 33: train_loss 1.78366; train_acc 0.50000
epoch 1, step 34: train_loss 2.11533; train_acc 0.37500
epoch 1, step 35: train_loss 1.83039; train_acc 0.50000
epoch 1, step 36: train_loss 2.12048; train_acc 0.37500
Total # of test models:  123
val mean class acc. :  0.24118338557993732
val overall acc. :  0.44715446
val loss :  1.7143277153372765
num_views 12
epoch 2, step 1: train_loss 1.84062; train_acc 0.50000
epoch 2, step 2: train_loss 1.84088; train_acc 0.50000
epoch 2, step 3: train_loss 1.28669; train_acc 0.62500
epoch 2, step 4: train_loss 1.42648; train_acc 0.62500
epoch 2, step 5: train_loss 1.83989; train_acc 0.37500
epoch 2, step 6: train_loss 1.54491; train_acc 0.50000
epoch 2, step 7: train_loss 2.03754; train_acc 0.37500
epoch 2, step 8: train_loss 2.26868; train_acc 0.37500
epoch 2, step 9: train_loss 1.59076; train_acc 0.50000
epoch 2, step 10: train_loss 1.42751; train_acc 0.62500
epoch 2, step 11: train_loss 1.83636; train_acc 0.62500
epoch 2, step 12: train_loss 2.12382; train_acc 0.12500
epoch 2, step 13: train_loss 1.08811; train_acc 0.87500
epoch 2, step 14: train_loss 1.71678; train_acc 0.50000
epoch 2, step 15: train_loss 1.50745; train_acc 0.37500
epoch 2, step 16: train_loss 1.70555; train_acc 0.37500
epoch 2, step 17: train_loss 2.08633; train_acc 0.50000
epoch 2, step 18: train_loss 1.54137; train_acc 0.50000
epoch 2, step 19: train_loss 1.42060; train_acc 0.37500
epoch 2, step 20: train_loss 1.26857; train_acc 0.75000
epoch 2, step 21: train_loss 2.01577; train_acc 0.25000
epoch 2, step 22: train_loss 1.24756; train_acc 0.62500
epoch 2, step 23: train_loss 1.41696; train_acc 0.62500
epoch 2, step 24: train_loss 1.62279; train_acc 0.37500
epoch 2, step 25: train_loss 1.54782; train_acc 0.62500
epoch 2, step 26: train_loss 0.81688; train_acc 0.87500
epoch 2, step 27: train_loss 1.85517; train_acc 0.37500
epoch 2, step 28: train_loss 1.22724; train_acc 0.62500
epoch 2, step 29: train_loss 1.53987; train_acc 0.62500
epoch 2, step 30: train_loss 1.11251; train_acc 0.62500
epoch 2, step 31: train_loss 1.19819; train_acc 0.87500
epoch 2, step 32: train_loss 1.33395; train_acc 0.62500
epoch 2, step 33: train_loss 1.41972; train_acc 0.62500
epoch 2, step 34: train_loss 1.66963; train_acc 0.37500
epoch 2, step 35: train_loss 1.88931; train_acc 0.50000
epoch 2, step 36: train_loss 1.52027; train_acc 0.62500
Total # of test models:  123
val mean class acc. :  0.490475003053373
val overall acc. :  0.6747967
val loss :  1.2075320295989513
num_views 12
epoch 3, step 1: train_loss 1.28699; train_acc 0.62500
epoch 3, step 2: train_loss 1.07524; train_acc 0.75000
epoch 3, step 3: train_loss 0.94608; train_acc 0.75000
epoch 3, step 4: train_loss 1.51505; train_acc 0.75000
epoch 3, step 5: train_loss 1.51779; train_acc 0.62500
epoch 3, step 6: train_loss 1.29196; train_acc 0.62500
epoch 3, step 7: train_loss 0.96128; train_acc 0.87500
epoch 3, step 8: train_loss 1.46646; train_acc 0.75000
epoch 3, step 9: train_loss 1.27827; train_acc 0.62500
epoch 3, step 10: train_loss 0.96056; train_acc 0.75000
epoch 3, step 11: train_loss 0.85561; train_acc 0.87500
epoch 3, step 12: train_loss 0.69850; train_acc 0.87500
epoch 3, step 13: train_loss 1.70286; train_acc 0.62500
epoch 3, step 14: train_loss 1.09429; train_acc 0.75000
epoch 3, step 15: train_loss 0.64619; train_acc 0.87500
epoch 3, step 16: train_loss 1.01358; train_acc 0.87500
epoch 3, step 17: train_loss 0.79963; train_acc 0.87500
epoch 3, step 18: train_loss 1.12426; train_acc 0.75000
epoch 3, step 19: train_loss 1.48202; train_acc 0.50000
epoch 3, step 20: train_loss 1.25717; train_acc 0.62500
epoch 3, step 21: train_loss 1.00615; train_acc 0.75000
epoch 3, step 22: train_loss 1.65948; train_acc 0.50000
epoch 3, step 23: train_loss 0.60468; train_acc 0.75000
epoch 3, step 24: train_loss 1.07782; train_acc 0.75000
epoch 3, step 25: train_loss 0.77679; train_acc 0.87500
epoch 3, step 26: train_loss 0.43113; train_acc 1.00000
epoch 3, step 27: train_loss 0.97746; train_acc 0.62500
epoch 3, step 28: train_loss 0.60693; train_acc 0.75000
epoch 3, step 29: train_loss 1.11335; train_acc 0.75000
epoch 3, step 30: train_loss 0.79404; train_acc 0.75000
