python train_mvcnn.py -name mvcnn -num_models 1000 -weight_decay 0.001 -num_views 12 -cnn_name vgg11
pretraining:  True
WARNING: summary folder already exists!! It will be overwritten!!
SVCNN(
  (net_1): Sequential(
    (0): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (1): ReLU(inplace=True)
    (2): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (4): ReLU(inplace=True)
    (5): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (7): ReLU(inplace=True)
    (8): Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (9): ReLU(inplace=True)
    (10): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (11): Conv2d(256, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (12): ReLU(inplace=True)
    (13): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (14): ReLU(inplace=True)
    (15): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (16): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (17): ReLU(inplace=True)
    (18): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (19): ReLU(inplace=True)
    (20): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (net_2): Sequential(
    (0): Linear(in_features=25088, out_features=4096, bias=True)
    (1): ReLU(inplace=True)
    (2): Dropout(p=0.5, inplace=False)
    (3): Linear(in_features=4096, out_features=4096, bias=True)
    (4): ReLU(inplace=True)
    (5): Dropout(p=0.5, inplace=False)
    (6): Linear(in_features=4096, out_features=11, bias=True)
  )
)
WARNING: summary folder already exists!! It will be overwritten!!
num_train_files: 3456
num_val_files: 1476
num_views 12
epoch 1, step 1: train_loss 2.51579; train_acc 0.25000
epoch 1, step 2: train_loss 2.66984; train_acc 0.12500
epoch 1, step 3: train_loss 3.03850; train_acc 0.25000
epoch 1, step 4: train_loss 3.38248; train_acc 0.00000
epoch 1, step 5: train_loss 1.62858; train_acc 0.75000
epoch 1, step 6: train_loss 2.69163; train_acc 0.00000
epoch 1, step 7: train_loss 2.49458; train_acc 0.00000
epoch 1, step 8: train_loss 2.24319; train_acc 0.25000
epoch 1, step 9: train_loss 2.11331; train_acc 0.37500
epoch 1, step 10: train_loss 2.04365; train_acc 0.37500
epoch 1, step 11: train_loss 2.74856; train_acc 0.12500
epoch 1, step 12: train_loss 3.29639; train_acc 0.12500
epoch 1, step 13: train_loss 1.85225; train_acc 0.37500
epoch 1, step 14: train_loss 1.71736; train_acc 0.50000
epoch 1, step 15: train_loss 2.42471; train_acc 0.37500
epoch 1, step 16: train_loss 1.67010; train_acc 0.37500
epoch 1, step 17: train_loss 1.96875; train_acc 0.37500
epoch 1, step 18: train_loss 2.11041; train_acc 0.25000
epoch 1, step 19: train_loss 2.19449; train_acc 0.25000
epoch 1, step 20: train_loss 1.74180; train_acc 0.37500
epoch 1, step 21: train_loss 1.81290; train_acc 0.37500
epoch 1, step 22: train_loss 1.99853; train_acc 0.25000
epoch 1, step 23: train_loss 2.01891; train_acc 0.25000
epoch 1, step 24: train_loss 2.29989; train_acc 0.12500
epoch 1, step 25: train_loss 2.02585; train_acc 0.37500
epoch 1, step 26: train_loss 1.75242; train_acc 0.37500
epoch 1, step 27: train_loss 2.18107; train_acc 0.37500
epoch 1, step 28: train_loss 2.02390; train_acc 0.37500
epoch 1, step 29: train_loss 1.82463; train_acc 0.50000
epoch 1, step 30: train_loss 1.73477; train_acc 0.50000
epoch 1, step 31: train_loss 2.08787; train_acc 0.50000
epoch 1, step 32: train_loss 2.17139; train_acc 0.37500
epoch 1, step 33: train_loss 1.82806; train_acc 0.50000
epoch 1, step 34: train_loss 2.10916; train_acc 0.37500
epoch 1, step 35: train_loss 1.91530; train_acc 0.37500
epoch 1, step 36: train_loss 2.03785; train_acc 0.25000
Total # of test models:  123
val mean class acc. :  0.2582288401253919
val overall acc. :  0.47154468
val loss :  1.6941159404814243
num_views 12
epoch 2, step 1: train_loss 1.74600; train_acc 0.62500
epoch 2, step 2: train_loss 1.77721; train_acc 0.50000
epoch 2, step 3: train_loss 1.36222; train_acc 0.62500
epoch 2, step 4: train_loss 1.47396; train_acc 0.62500
epoch 2, step 5: train_loss 1.70975; train_acc 0.62500
epoch 2, step 6: train_loss 1.57917; train_acc 0.75000
epoch 2, step 7: train_loss 1.91602; train_acc 0.37500
epoch 2, step 8: train_loss 2.21729; train_acc 0.37500
epoch 2, step 9: train_loss 1.52214; train_acc 0.62500
epoch 2, step 10: train_loss 1.39033; train_acc 0.62500
epoch 2, step 11: train_loss 1.69835; train_acc 0.50000
epoch 2, step 12: train_loss 2.00659; train_acc 0.25000
epoch 2, step 13: train_loss 1.05367; train_acc 0.87500
epoch 2, step 14: train_loss 1.70915; train_acc 0.50000
epoch 2, step 15: train_loss 1.46153; train_acc 0.75000
epoch 2, step 16: train_loss 1.68526; train_acc 0.62500
epoch 2, step 17: train_loss 2.06421; train_acc 0.25000
epoch 2, step 18: train_loss 1.52576; train_acc 0.50000
epoch 2, step 19: train_loss 1.39376; train_acc 0.50000
epoch 2, step 20: train_loss 1.04251; train_acc 0.87500
epoch 2, step 21: train_loss 2.00218; train_acc 0.37500
epoch 2, step 22: train_loss 1.15560; train_acc 0.62500
epoch 2, step 23: train_loss 1.44499; train_acc 0.50000
epoch 2, step 24: train_loss 1.51797; train_acc 0.50000
epoch 2, step 25: train_loss 1.51772; train_acc 0.62500
epoch 2, step 26: train_loss 0.78069; train_acc 0.87500
epoch 2, step 27: train_loss 1.91263; train_acc 0.25000
epoch 2, step 28: train_loss 1.27627; train_acc 0.50000
epoch 2, step 29: train_loss 1.51030; train_acc 0.50000
epoch 2, step 30: train_loss 1.10162; train_acc 0.87500
epoch 2, step 31: train_loss 1.15934; train_acc 0.87500
epoch 2, step 32: train_loss 1.20528; train_acc 0.62500
epoch 2, step 33: train_loss 1.42587; train_acc 0.62500
epoch 2, step 34: train_loss 1.57284; train_acc 0.37500
epoch 2, step 35: train_loss 1.92072; train_acc 0.37500
epoch 2, step 36: train_loss 1.50367; train_acc 0.50000
Total # of test models:  123
val mean class acc. :  0.5581255343402679
val overall acc. :  0.7235772
val loss :  1.1776682380586863
num_views 12
epoch 3, step 1: train_loss 1.22889; train_acc 0.62500
epoch 3, step 2: train_loss 1.05294; train_acc 0.75000
epoch 3, step 3: train_loss 0.89664; train_acc 0.75000
epoch 3, step 4: train_loss 1.43780; train_acc 0.75000
epoch 3, step 5: train_loss 1.45771; train_acc 0.50000
epoch 3, step 6: train_loss 1.30979; train_acc 0.62500
epoch 3, step 7: train_loss 0.99406; train_acc 0.87500
epoch 3, step 8: train_loss 1.58370; train_acc 0.62500
epoch 3, step 9: train_loss 1.27268; train_acc 0.62500
epoch 3, step 10: train_loss 0.87758; train_acc 0.75000
epoch 3, step 11: train_loss 0.85393; train_acc 0.87500
epoch 3, step 12: train_loss 0.70584; train_acc 0.87500
epoch 3, step 13: train_loss 1.68679; train_acc 0.50000
epoch 3, step 14: train_loss 1.11066; train_acc 0.75000
epoch 3, step 15: train_loss 0.60528; train_acc 1.00000
epoch 3, step 16: train_loss 0.86054; train_acc 1.00000
epoch 3, step 17: train_loss 0.83443; train_acc 0.87500
epoch 3, step 18: train_loss 1.09287; train_acc 0.87500
epoch 3, step 19: train_loss 1.35496; train_acc 0.50000
epoch 3, step 20: train_loss 1.33998; train_acc 0.62500
epoch 3, step 21: train_loss 1.16176; train_acc 0.75000
epoch 3, step 22: train_loss 1.63389; train_acc 0.50000
epoch 3, step 23: train_loss 0.56452; train_acc 0.87500
epoch 3, step 24: train_loss 1.00296; train_acc 0.75000
epoch 3, step 25: train_loss 0.80777; train_acc 0.87500
epoch 3, step 26: train_loss 0.42010; train_acc 1.00000
epoch 3, step 27: train_loss 0.99106; train_acc 0.75000
epoch 3, step 28: train_loss 0.52325; train_acc 0.75000
epoch 3, step 29: train_loss 0.93873; train_acc 0.75000
epoch 3, step 30: train_loss 0.74303; train_acc 0.87500
epoch 3, step 31: train_loss 1.68813; train_acc 0.50000
epoch 3, step 32: train_loss 1.81371; train_acc 0.50000
epoch 3, step 33: train_loss 0.31030; train_acc 1.00000
epoch 3, step 34: train_loss 1.72187; train_acc 0.37500
epoch 3, step 35: train_loss 1.84295; train_acc 0.37500
epoch 3, step 36: train_loss 0.24848; train_acc 1.00000
Total # of test models:  123
val mean class acc. :  0.5829189227700199
val overall acc. :  0.7479675
val loss :  0.8152512479573488
num_views 12
epoch 4, step 1: train_loss 0.33529; train_acc 1.00000
epoch 4, step 2: train_loss 1.66530; train_acc 0.62500
epoch 4, step 3: train_loss 0.90508; train_acc 0.75000
epoch 4, step 4: train_loss 0.72795; train_acc 0.87500
epoch 4, step 5: train_loss 0.77691; train_acc 0.87500
epoch 4, step 6: train_loss 0.62930; train_acc 0.87500
epoch 4, step 7: train_loss 0.89634; train_acc 0.75000
epoch 4, step 8: train_loss 0.78436; train_acc 0.87500
epoch 4, step 9: train_loss 0.79537; train_acc 0.87500
epoch 4, step 10: train_loss 0.97413; train_acc 0.62500
epoch 4, step 11: train_loss 1.48260; train_acc 0.50000
epoch 4, step 12: train_loss 1.73409; train_acc 0.62500
epoch 4, step 13: train_loss 0.61689; train_acc 0.75000
epoch 4, step 14: train_loss 1.86551; train_acc 0.50000
epoch 4, step 15: train_loss 0.81394; train_acc 0.75000
epoch 4, step 16: train_loss 0.67389; train_acc 0.75000
epoch 4, step 17: train_loss 0.35153; train_acc 0.87500
epoch 4, step 18: train_loss 0.86212; train_acc 0.62500
epoch 4, step 19: train_loss 0.79588; train_acc 0.87500
epoch 4, step 20: train_loss 0.43717; train_acc 0.87500
epoch 4, step 21: train_loss 0.94978; train_acc 0.75000
epoch 4, step 22: train_loss 0.77903; train_acc 0.75000
epoch 4, step 23: train_loss 0.57542; train_acc 0.87500
epoch 4, step 24: train_loss 0.41424; train_acc 1.00000
epoch 4, step 25: train_loss 0.51601; train_acc 1.00000
epoch 4, step 26: train_loss 0.33300; train_acc 1.00000
epoch 4, step 27: train_loss 0.76361; train_acc 0.87500
epoch 4, step 28: train_loss 0.70099; train_acc 0.75000
epoch 4, step 29: train_loss 0.83385; train_acc 0.75000
epoch 4, step 30: train_loss 0.95087; train_acc 0.75000
epoch 4, step 31: train_loss 1.24034; train_acc 0.62500
epoch 4, step 32: train_loss 0.94219; train_acc 0.62500
epoch 4, step 33: train_loss 0.85990; train_acc 0.75000
epoch 4, step 34: train_loss 1.09216; train_acc 0.50000
epoch 4, step 35: train_loss 1.14738; train_acc 0.75000
epoch 4, step 36: train_loss 0.17815; train_acc 1.00000
Total # of test models:  123
val mean class acc. :  0.6957977106488079
val overall acc. :  0.81300807
val loss :  0.5989694828167558
num_views 12
epoch 5, step 1: train_loss 0.70124; train_acc 0.62500
epoch 5, step 2: train_loss 1.67438; train_acc 0.37500
epoch 5, step 3: train_loss 0.99738; train_acc 0.50000
epoch 5, step 4: train_loss 1.10596; train_acc 0.62500
epoch 5, step 5: train_loss 0.38442; train_acc 1.00000
epoch 5, step 6: train_loss 1.16936; train_acc 0.62500
epoch 5, step 7: train_loss 0.53584; train_acc 0.75000
epoch 5, step 8: train_loss 0.30678; train_acc 0.87500
epoch 5, step 9: train_loss 0.60880; train_acc 0.75000
epoch 5, step 10: train_loss 0.54413; train_acc 0.87500
epoch 5, step 11: train_loss 0.56615; train_acc 0.75000
epoch 5, step 12: train_loss 0.28284; train_acc 1.00000
epoch 5, step 13: train_loss 0.32536; train_acc 1.00000
epoch 5, step 14: train_loss 1.60583; train_acc 0.37500
epoch 5, step 15: train_loss 0.54249; train_acc 0.87500
epoch 5, step 16: train_loss 0.43727; train_acc 0.87500
epoch 5, step 17: train_loss 0.74208; train_acc 0.62500
epoch 5, step 18: train_loss 0.87703; train_acc 0.75000
epoch 5, step 19: train_loss 0.46312; train_acc 0.87500
epoch 5, step 20: train_loss 0.39901; train_acc 0.87500
epoch 5, step 21: train_loss 0.23415; train_acc 1.00000
epoch 5, step 22: train_loss 0.75773; train_acc 0.75000
epoch 5, step 23: train_loss 0.99387; train_acc 0.62500
epoch 5, step 24: train_loss 0.74074; train_acc 0.87500
epoch 5, step 25: train_loss 0.56735; train_acc 0.87500
epoch 5, step 26: train_loss 0.87592; train_acc 0.62500
epoch 5, step 27: train_loss 0.80193; train_acc 0.75000
epoch 5, step 28: train_loss 0.24807; train_acc 0.87500
epoch 5, step 29: train_loss 0.47861; train_acc 1.00000
epoch 5, step 30: train_loss 0.48428; train_acc 0.87500
epoch 5, step 31: train_loss 0.03608; train_acc 1.00000
epoch 5, step 32: train_loss 0.06519; train_acc 1.00000
epoch 5, step 33: train_loss 0.78322; train_acc 0.75000
epoch 5, step 34: train_loss 0.23450; train_acc 1.00000
epoch 5, step 35: train_loss 0.65406; train_acc 0.75000
epoch 5, step 36: train_loss 0.37713; train_acc 0.87500
Total # of test models:  123
val mean class acc. :  0.7412522561033533
val overall acc. :  0.8455284
val loss :  0.45725143840536475
num_views 12
epoch 6, step 1: train_loss 0.46117; train_acc 0.87500
epoch 6, step 2: train_loss 0.31765; train_acc 0.87500
epoch 6, step 3: train_loss 0.41005; train_acc 0.87500
epoch 6, step 4: train_loss 0.16268; train_acc 1.00000
epoch 6, step 5: train_loss 0.77394; train_acc 0.62500
epoch 6, step 6: train_loss 0.61191; train_acc 0.87500
epoch 6, step 7: train_loss 0.52748; train_acc 0.87500
epoch 6, step 8: train_loss 0.85809; train_acc 0.75000
epoch 6, step 9: train_loss 0.42557; train_acc 0.87500
epoch 6, step 10: train_loss 0.24629; train_acc 0.87500
epoch 6, step 11: train_loss 0.20662; train_acc 1.00000
epoch 6, step 12: train_loss 0.23746; train_acc 0.87500
epoch 6, step 13: train_loss 0.73294; train_acc 0.75000
epoch 6, step 14: train_loss 0.45239; train_acc 0.87500
epoch 6, step 15: train_loss 0.59693; train_acc 0.62500
epoch 6, step 16: train_loss 0.35244; train_acc 0.87500
epoch 6, step 17: train_loss 0.20635; train_acc 1.00000
epoch 6, step 18: train_loss 0.25025; train_acc 0.87500
epoch 6, step 19: train_loss 0.70958; train_acc 0.75000
epoch 6, step 20: train_loss 0.34638; train_acc 1.00000
epoch 6, step 21: train_loss 0.52850; train_acc 0.87500
epoch 6, step 22: train_loss 0.74452; train_acc 0.87500
epoch 6, step 23: train_loss 1.15881; train_acc 0.75000
epoch 6, step 24: train_loss 0.63521; train_acc 0.87500
epoch 6, step 25: train_loss 1.10563; train_acc 0.75000
epoch 6, step 26: train_loss 0.20355; train_acc 1.00000
epoch 6, step 27: train_loss 0.33901; train_acc 0.75000
epoch 6, step 28: train_loss 0.16870; train_acc 1.00000
epoch 6, step 29: train_loss 0.46400; train_acc 0.87500
epoch 6, step 30: train_loss 0.71773; train_acc 0.87500
epoch 6, step 31: train_loss 0.56243; train_acc 0.87500
epoch 6, step 32: train_loss 0.63820; train_acc 0.75000
epoch 6, step 33: train_loss 0.60913; train_acc 0.75000
epoch 6, step 34: train_loss 0.37639; train_acc 0.87500
epoch 6, step 35: train_loss 0.60382; train_acc 0.62500
epoch 6, step 36: train_loss 0.38099; train_acc 0.87500
Total # of test models:  123
val mean class acc. :  0.8213819226750261
val overall acc. :  0.8943089
val loss :  0.3522466104477644
num_views 12
epoch 7, step 1: train_loss 0.60242; train_acc 0.87500
epoch 7, step 2: train_loss 0.24814; train_acc 1.00000
epoch 7, step 3: train_loss 0.30891; train_acc 0.87500
epoch 7, step 4: train_loss 0.13980; train_acc 1.00000
epoch 7, step 5: train_loss 0.11837; train_acc 1.00000
epoch 7, step 6: train_loss 0.20496; train_acc 0.87500
epoch 7, step 7: train_loss 0.20075; train_acc 1.00000
epoch 7, step 8: train_loss 0.26949; train_acc 0.87500
epoch 7, step 9: train_loss 0.11527; train_acc 1.00000
epoch 7, step 10: train_loss 0.19586; train_acc 1.00000
epoch 7, step 11: train_loss 1.12439; train_acc 0.62500
epoch 7, step 12: train_loss 0.18024; train_acc 1.00000
epoch 7, step 13: train_loss 0.27337; train_acc 0.75000
epoch 7, step 14: train_loss 0.19012; train_acc 0.87500
epoch 7, step 15: train_loss 0.29394; train_acc 0.87500
epoch 7, step 16: train_loss 0.52071; train_acc 0.87500
epoch 7, step 17: train_loss 0.47315; train_acc 0.75000
epoch 7, step 18: train_loss 0.45297; train_acc 0.87500
epoch 7, step 19: train_loss 0.60799; train_acc 0.87500
epoch 7, step 20: train_loss 0.05808; train_acc 1.00000
epoch 7, step 21: train_loss 0.73615; train_acc 0.75000
epoch 7, step 22: train_loss 0.35948; train_acc 0.87500
epoch 7, step 23: train_loss 0.24487; train_acc 1.00000
epoch 7, step 24: train_loss 0.13075; train_acc 1.00000
epoch 7, step 25: train_loss 0.96732; train_acc 0.75000
epoch 7, step 26: train_loss 0.22756; train_acc 0.87500
epoch 7, step 27: train_loss 0.14314; train_acc 1.00000
epoch 7, step 28: train_loss 0.53667; train_acc 0.75000
epoch 7, step 29: train_loss 0.33147; train_acc 0.87500
epoch 7, step 30: train_loss 0.32124; train_acc 1.00000
epoch 7, step 31: train_loss 0.81182; train_acc 0.87500
epoch 7, step 32: train_loss 0.27406; train_acc 1.00000
epoch 7, step 33: train_loss 0.27128; train_acc 0.87500
epoch 7, step 34: train_loss 0.30109; train_acc 0.87500
epoch 7, step 35: train_loss 1.09883; train_acc 0.75000
epoch 7, step 36: train_loss 0.12307; train_acc 1.00000
Total # of test models:  123
val mean class acc. :  0.907778806877553
val overall acc. :  0.91869915
val loss :  0.2908666655421257
num_views 12
epoch 8, step 1: train_loss 0.13777; train_acc 1.00000
epoch 8, step 2: train_loss 0.30275; train_acc 1.00000
epoch 8, step 3: train_loss 0.81822; train_acc 0.87500
epoch 8, step 4: train_loss 0.12869; train_acc 1.00000
epoch 8, step 5: train_loss 0.13843; train_acc 1.00000
epoch 8, step 6: train_loss 0.21611; train_acc 1.00000
epoch 8, step 7: train_loss 0.11521; train_acc 1.00000
epoch 8, step 8: train_loss 0.40106; train_acc 0.75000
epoch 8, step 9: train_loss 0.38202; train_acc 0.87500
epoch 8, step 10: train_loss 0.38377; train_acc 0.87500
epoch 8, step 11: train_loss 0.39084; train_acc 0.87500
epoch 8, step 12: train_loss 0.37373; train_acc 0.87500
epoch 8, step 13: train_loss 0.15637; train_acc 1.00000
epoch 8, step 14: train_loss 0.41199; train_acc 0.87500
epoch 8, step 15: train_loss 0.24141; train_acc 0.87500
epoch 8, step 16: train_loss 0.60324; train_acc 0.62500
epoch 8, step 17: train_loss 0.78787; train_acc 0.75000
epoch 8, step 18: train_loss 0.17414; train_acc 1.00000
epoch 8, step 19: train_loss 0.09631; train_acc 1.00000
epoch 8, step 20: train_loss 0.28378; train_acc 0.87500
epoch 8, step 21: train_loss 0.19038; train_acc 0.87500
epoch 8, step 22: train_loss 0.17499; train_acc 0.87500
epoch 8, step 23: train_loss 0.14843; train_acc 1.00000
epoch 8, step 24: train_loss 0.54324; train_acc 0.87500
epoch 8, step 25: train_loss 0.13066; train_acc 1.00000
epoch 8, step 26: train_loss 0.11277; train_acc 1.00000
epoch 8, step 27: train_loss 0.12425; train_acc 1.00000
epoch 8, step 28: train_loss 0.59842; train_acc 0.87500
epoch 8, step 29: train_loss 0.41101; train_acc 0.87500
epoch 8, step 30: train_loss 0.10339; train_acc 1.00000
epoch 8, step 31: train_loss 0.05379; train_acc 1.00000
