python train_mvcnn.py -name mvcnn -num_models 1000 -weight_decay 0.001 -num_views 12 -cnn_name vgg11
pretraining:  True
WARNING: summary folder already exists!! It will be overwritten!!
SVCNN(
  (net_1): Sequential(
    (0): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (1): ReLU(inplace=True)
    (2): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (4): ReLU(inplace=True)
    (5): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (7): ReLU(inplace=True)
    (8): Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (9): ReLU(inplace=True)
    (10): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (11): Conv2d(256, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (12): ReLU(inplace=True)
    (13): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (14): ReLU(inplace=True)
    (15): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (16): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (17): ReLU(inplace=True)
    (18): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (19): ReLU(inplace=True)
    (20): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (net_2): Sequential(
    (0): Linear(in_features=25088, out_features=4096, bias=True)
    (1): ReLU(inplace=True)
    (2): Dropout(p=0.5, inplace=False)
    (3): Linear(in_features=4096, out_features=4096, bias=True)
    (4): ReLU(inplace=True)
    (5): Dropout(p=0.5, inplace=False)
    (6): Linear(in_features=4096, out_features=11, bias=True)
  )
)
WARNING: summary folder already exists!! It will be overwritten!!
num_train_files: 3456
num_val_files: 1476
num_views 12
epoch 1, step 1: train_loss 2.43604; train_acc 0.12500
epoch 1, step 2: train_loss 2.82373; train_acc 0.00000
epoch 1, step 3: train_loss 2.47113; train_acc 0.00000
epoch 1, step 4: train_loss 3.07456; train_acc 0.00000
epoch 1, step 5: train_loss 2.01985; train_acc 0.25000
epoch 1, step 6: train_loss 2.41516; train_acc 0.12500
epoch 1, step 7: train_loss 2.35944; train_acc 0.12500
epoch 1, step 8: train_loss 2.38441; train_acc 0.25000
epoch 1, step 9: train_loss 2.40304; train_acc 0.12500
epoch 1, step 10: train_loss 2.19010; train_acc 0.37500
epoch 1, step 11: train_loss 2.95487; train_acc 0.00000
epoch 1, step 12: train_loss 2.85054; train_acc 0.25000
epoch 1, step 13: train_loss 2.13881; train_acc 0.25000
epoch 1, step 14: train_loss 2.13228; train_acc 0.25000
epoch 1, step 15: train_loss 2.50408; train_acc 0.12500
epoch 1, step 16: train_loss 1.97245; train_acc 0.25000
epoch 1, step 17: train_loss 2.40035; train_acc 0.25000
epoch 1, step 18: train_loss 2.02676; train_acc 0.25000
epoch 1, step 19: train_loss 1.96664; train_acc 0.25000
epoch 1, step 20: train_loss 2.07970; train_acc 0.37500
epoch 1, step 21: train_loss 1.79345; train_acc 0.37500
epoch 1, step 22: train_loss 1.99804; train_acc 0.12500
epoch 1, step 23: train_loss 2.11388; train_acc 0.37500
epoch 1, step 24: train_loss 2.51716; train_acc 0.12500
epoch 1, step 25: train_loss 1.81826; train_acc 0.37500
epoch 1, step 26: train_loss 1.90793; train_acc 0.25000
epoch 1, step 27: train_loss 2.32401; train_acc 0.37500
epoch 1, step 28: train_loss 2.23229; train_acc 0.37500
epoch 1, step 29: train_loss 1.80820; train_acc 0.37500
epoch 1, step 30: train_loss 1.83445; train_acc 0.50000
epoch 1, step 31: train_loss 2.30491; train_acc 0.25000
epoch 1, step 32: train_loss 2.32199; train_acc 0.12500
epoch 1, step 33: train_loss 1.97426; train_acc 0.37500
epoch 1, step 34: train_loss 2.43898; train_acc 0.12500
epoch 1, step 35: train_loss 1.61730; train_acc 0.50000
epoch 1, step 36: train_loss 2.27473; train_acc 0.25000
Total # of test models:  123
val mean class acc. :  0.25
val overall acc. :  0.4634146
val loss :  1.7887359112501144
num_views 12
epoch 2, step 1: train_loss 1.98599; train_acc 0.37500
epoch 2, step 2: train_loss 2.26979; train_acc 0.12500
epoch 2, step 3: train_loss 1.74940; train_acc 0.37500
epoch 2, step 4: train_loss 1.74086; train_acc 0.50000
epoch 2, step 5: train_loss 2.04745; train_acc 0.12500
epoch 2, step 6: train_loss 1.64062; train_acc 0.62500
epoch 2, step 7: train_loss 2.04744; train_acc 0.37500
epoch 2, step 8: train_loss 2.02145; train_acc 0.37500
epoch 2, step 9: train_loss 1.83381; train_acc 0.50000
epoch 2, step 10: train_loss 1.61219; train_acc 0.62500
epoch 2, step 11: train_loss 1.95912; train_acc 0.62500
epoch 2, step 12: train_loss 2.27291; train_acc 0.12500
epoch 2, step 13: train_loss 1.54940; train_acc 0.50000
epoch 2, step 14: train_loss 2.11245; train_acc 0.25000
epoch 2, step 15: train_loss 1.63218; train_acc 0.37500
epoch 2, step 16: train_loss 2.01275; train_acc 0.25000
epoch 2, step 17: train_loss 2.22061; train_acc 0.25000
epoch 2, step 18: train_loss 1.74233; train_acc 0.50000
epoch 2, step 19: train_loss 1.49251; train_acc 0.50000
epoch 2, step 20: train_loss 1.64272; train_acc 0.50000
epoch 2, step 21: train_loss 1.72330; train_acc 0.37500
epoch 2, step 22: train_loss 1.76755; train_acc 0.62500
epoch 2, step 23: train_loss 1.92628; train_acc 0.50000
epoch 2, step 24: train_loss 1.83369; train_acc 0.37500
epoch 2, step 25: train_loss 1.36802; train_acc 0.75000
epoch 2, step 26: train_loss 0.75503; train_acc 0.87500
epoch 2, step 27: train_loss 2.13724; train_acc 0.25000
epoch 2, step 28: train_loss 1.53046; train_acc 0.62500
epoch 2, step 29: train_loss 1.42965; train_acc 0.75000
epoch 2, step 30: train_loss 1.23188; train_acc 0.75000
epoch 2, step 31: train_loss 1.45281; train_acc 0.37500
epoch 2, step 32: train_loss 1.58194; train_acc 0.37500
epoch 2, step 33: train_loss 1.47432; train_acc 0.62500
epoch 2, step 34: train_loss 1.55990; train_acc 0.50000
epoch 2, step 35: train_loss 1.75354; train_acc 0.50000
epoch 2, step 36: train_loss 1.36798; train_acc 0.50000
Total # of test models:  123
val mean class acc. :  0.4714814965598665
val overall acc. :  0.6666666
val loss :  1.3326150570064783
num_views 12
epoch 3, step 1: train_loss 1.45325; train_acc 0.50000
epoch 3, step 2: train_loss 1.27914; train_acc 0.62500
epoch 3, step 3: train_loss 1.08046; train_acc 0.87500
epoch 3, step 4: train_loss 1.74369; train_acc 0.62500
epoch 3, step 5: train_loss 1.83028; train_acc 0.37500
epoch 3, step 6: train_loss 1.32633; train_acc 0.75000
epoch 3, step 7: train_loss 1.42250; train_acc 0.50000
epoch 3, step 8: train_loss 1.46659; train_acc 0.62500
epoch 3, step 9: train_loss 1.32818; train_acc 0.75000
epoch 3, step 10: train_loss 1.08247; train_acc 0.62500
epoch 3, step 11: train_loss 1.05148; train_acc 0.75000
epoch 3, step 12: train_loss 1.64218; train_acc 0.62500
epoch 3, step 13: train_loss 1.72200; train_acc 0.50000
epoch 3, step 14: train_loss 1.21074; train_acc 0.62500
epoch 3, step 15: train_loss 1.04746; train_acc 0.87500
epoch 3, step 16: train_loss 0.87593; train_acc 0.87500
epoch 3, step 17: train_loss 0.98970; train_acc 0.75000
epoch 3, step 18: train_loss 1.04147; train_acc 0.75000
epoch 3, step 19: train_loss 1.59676; train_acc 0.37500
epoch 3, step 20: train_loss 1.27938; train_acc 0.50000
epoch 3, step 21: train_loss 1.14288; train_acc 0.75000
epoch 3, step 22: train_loss 1.48968; train_acc 0.50000
epoch 3, step 23: train_loss 0.76203; train_acc 0.75000
epoch 3, step 24: train_loss 1.50096; train_acc 0.75000
epoch 3, step 25: train_loss 0.92167; train_acc 0.75000
epoch 3, step 26: train_loss 0.39312; train_acc 1.00000
epoch 3, step 27: train_loss 1.35656; train_acc 0.50000
epoch 3, step 28: train_loss 0.91052; train_acc 0.75000
epoch 3, step 29: train_loss 1.07640; train_acc 0.62500
epoch 3, step 30: train_loss 0.91794; train_acc 0.75000
epoch 3, step 31: train_loss 1.50292; train_acc 0.50000
epoch 3, step 32: train_loss 1.97286; train_acc 0.37500
epoch 3, step 33: train_loss 0.37120; train_acc 1.00000
epoch 3, step 34: train_loss 1.27743; train_acc 0.50000
epoch 3, step 35: train_loss 2.26475; train_acc 0.25000
epoch 3, step 36: train_loss 0.27898; train_acc 1.00000
Total # of test models:  123
val mean class acc. :  0.5257908235964662
val overall acc. :  0.7235772
val loss :  0.9218541160225868
num_views 12
epoch 4, step 1: train_loss 0.44264; train_acc 0.87500
epoch 4, step 2: train_loss 1.52067; train_acc 0.62500
epoch 4, step 3: train_loss 0.74616; train_acc 0.75000
epoch 4, step 4: train_loss 0.86633; train_acc 0.87500
epoch 4, step 5: train_loss 1.03784; train_acc 0.75000
epoch 4, step 6: train_loss 0.85584; train_acc 0.87500
epoch 4, step 7: train_loss 1.05245; train_acc 0.75000
epoch 4, step 8: train_loss 0.73307; train_acc 0.87500
epoch 4, step 9: train_loss 1.27671; train_acc 0.62500
epoch 4, step 10: train_loss 0.98159; train_acc 0.62500
epoch 4, step 11: train_loss 1.43356; train_acc 0.62500
epoch 4, step 12: train_loss 1.58606; train_acc 0.50000
epoch 4, step 13: train_loss 0.52016; train_acc 0.87500
epoch 4, step 14: train_loss 1.64476; train_acc 0.62500
epoch 4, step 15: train_loss 1.04157; train_acc 0.50000
epoch 4, step 16: train_loss 0.76868; train_acc 0.75000
epoch 4, step 17: train_loss 0.46192; train_acc 0.87500
epoch 4, step 18: train_loss 0.87275; train_acc 0.87500
epoch 4, step 19: train_loss 1.08299; train_acc 0.62500
epoch 4, step 20: train_loss 0.63153; train_acc 0.87500
epoch 4, step 21: train_loss 1.18715; train_acc 0.62500
epoch 4, step 22: train_loss 0.84506; train_acc 0.75000
epoch 4, step 23: train_loss 0.59421; train_acc 0.87500
epoch 4, step 24: train_loss 0.46584; train_acc 0.87500
epoch 4, step 25: train_loss 0.66418; train_acc 0.75000
epoch 4, step 26: train_loss 0.51943; train_acc 0.87500
epoch 4, step 27: train_loss 0.98314; train_acc 0.87500
epoch 4, step 28: train_loss 0.73740; train_acc 0.75000
epoch 4, step 29: train_loss 1.04832; train_acc 0.62500
epoch 4, step 30: train_loss 0.94707; train_acc 0.75000
epoch 4, step 31: train_loss 0.99975; train_acc 0.62500
epoch 4, step 32: train_loss 1.39217; train_acc 0.62500
epoch 4, step 33: train_loss 0.93762; train_acc 0.75000
epoch 4, step 34: train_loss 1.07508; train_acc 0.50000
epoch 4, step 35: train_loss 1.80133; train_acc 0.37500
epoch 4, step 36: train_loss 0.26175; train_acc 1.00000
Total # of test models:  123
val mean class acc. :  0.6636696114752542
val overall acc. :  0.804878
val loss :  0.6434780303388834
num_views 12
epoch 5, step 1: train_loss 0.58912; train_acc 0.87500
epoch 5, step 2: train_loss 1.62330; train_acc 0.37500
epoch 5, step 3: train_loss 0.99202; train_acc 0.50000
epoch 5, step 4: train_loss 1.21227; train_acc 0.50000
epoch 5, step 5: train_loss 0.43635; train_acc 1.00000
epoch 5, step 6: train_loss 0.81194; train_acc 0.87500
epoch 5, step 7: train_loss 0.98658; train_acc 0.75000
epoch 5, step 8: train_loss 0.38393; train_acc 0.87500
epoch 5, step 9: train_loss 0.48888; train_acc 0.87500
epoch 5, step 10: train_loss 0.73762; train_acc 0.75000
epoch 5, step 11: train_loss 0.36720; train_acc 1.00000
epoch 5, step 12: train_loss 0.19309; train_acc 1.00000
epoch 5, step 13: train_loss 0.55465; train_acc 0.87500
epoch 5, step 14: train_loss 1.64787; train_acc 0.50000
epoch 5, step 15: train_loss 0.65307; train_acc 0.75000
epoch 5, step 16: train_loss 0.35708; train_acc 0.87500
epoch 5, step 17: train_loss 0.57544; train_acc 0.75000
epoch 5, step 18: train_loss 0.88718; train_acc 0.75000
epoch 5, step 19: train_loss 0.50928; train_acc 0.87500
epoch 5, step 20: train_loss 0.57580; train_acc 0.87500
epoch 5, step 21: train_loss 0.25910; train_acc 1.00000
epoch 5, step 22: train_loss 1.18904; train_acc 0.87500
epoch 5, step 23: train_loss 0.70873; train_acc 0.75000
epoch 5, step 24: train_loss 0.77404; train_acc 0.87500
epoch 5, step 25: train_loss 0.53471; train_acc 0.87500
epoch 5, step 26: train_loss 1.10421; train_acc 0.62500
epoch 5, step 27: train_loss 0.95444; train_acc 0.50000
epoch 5, step 28: train_loss 0.16762; train_acc 1.00000
epoch 5, step 29: train_loss 0.71711; train_acc 0.75000
epoch 5, step 30: train_loss 0.34510; train_acc 1.00000
epoch 5, step 31: train_loss 0.11558; train_acc 1.00000
epoch 5, step 32: train_loss 0.04715; train_acc 1.00000
epoch 5, step 33: train_loss 0.63760; train_acc 0.87500
epoch 5, step 34: train_loss 0.31817; train_acc 0.87500
epoch 5, step 35: train_loss 0.66271; train_acc 0.75000
epoch 5, step 36: train_loss 0.23874; train_acc 1.00000
Total # of test models:  123
val mean class acc. :  0.7142538235014725
val overall acc. :  0.8292683
val loss :  0.4853103067725897
num_views 12
epoch 6, step 1: train_loss 0.42614; train_acc 1.00000
epoch 6, step 2: train_loss 0.26685; train_acc 0.87500
epoch 6, step 3: train_loss 0.41017; train_acc 0.87500
epoch 6, step 4: train_loss 0.15214; train_acc 1.00000
epoch 6, step 5: train_loss 1.00000; train_acc 0.62500
epoch 6, step 6: train_loss 0.56065; train_acc 0.87500
epoch 6, step 7: train_loss 0.94286; train_acc 0.87500
epoch 6, step 8: train_loss 0.72697; train_acc 0.87500
epoch 6, step 9: train_loss 0.61648; train_acc 0.87500
epoch 6, step 10: train_loss 0.36281; train_acc 1.00000
epoch 6, step 11: train_loss 0.22032; train_acc 0.87500
epoch 6, step 12: train_loss 0.13556; train_acc 1.00000
epoch 6, step 13: train_loss 0.69643; train_acc 0.75000
epoch 6, step 14: train_loss 0.55970; train_acc 0.87500
epoch 6, step 15: train_loss 0.24285; train_acc 0.87500
epoch 6, step 16: train_loss 0.51598; train_acc 0.75000
epoch 6, step 17: train_loss 0.15876; train_acc 1.00000
epoch 6, step 18: train_loss 0.24736; train_acc 0.87500
epoch 6, step 19: train_loss 0.67399; train_acc 0.75000
epoch 6, step 20: train_loss 0.26017; train_acc 0.87500
epoch 6, step 21: train_loss 0.49018; train_acc 0.87500
epoch 6, step 22: train_loss 0.59864; train_acc 0.87500
epoch 6, step 23: train_loss 0.90099; train_acc 0.87500
epoch 6, step 24: train_loss 0.51752; train_acc 0.75000
epoch 6, step 25: train_loss 0.49989; train_acc 0.87500
epoch 6, step 26: train_loss 0.06995; train_acc 1.00000
epoch 6, step 27: train_loss 0.46689; train_acc 0.87500
epoch 6, step 28: train_loss 0.29459; train_acc 0.87500
epoch 6, step 29: train_loss 0.52325; train_acc 0.87500
epoch 6, step 30: train_loss 0.57226; train_acc 0.87500
epoch 6, step 31: train_loss 0.24367; train_acc 0.87500
epoch 6, step 32: train_loss 0.69988; train_acc 0.75000
epoch 6, step 33: train_loss 0.40119; train_acc 0.87500
epoch 6, step 34: train_loss 0.48500; train_acc 0.87500
