python train_mvcnn.py -name mvcnn -num_models 1000 -weight_decay 0.001 -num_views 12 -cnn_name vgg11
pretraining:  True
WARNING: summary folder already exists!! It will be overwritten!!
SVCNN(
  (net_1): Sequential(
    (0): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (1): ReLU(inplace=True)
    (2): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (4): ReLU(inplace=True)
    (5): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (7): ReLU(inplace=True)
    (8): Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (9): ReLU(inplace=True)
    (10): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (11): Conv2d(256, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (12): ReLU(inplace=True)
    (13): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (14): ReLU(inplace=True)
    (15): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (16): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (17): ReLU(inplace=True)
    (18): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (19): ReLU(inplace=True)
    (20): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (net_2): Sequential(
    (0): Linear(in_features=25088, out_features=4096, bias=True)
    (1): ReLU(inplace=True)
    (2): Dropout(p=0.5, inplace=False)
    (3): Linear(in_features=4096, out_features=4096, bias=True)
    (4): ReLU(inplace=True)
    (5): Dropout(p=0.5, inplace=False)
    (6): Linear(in_features=4096, out_features=11, bias=True)
  )
)
WARNING: summary folder already exists!! It will be overwritten!!
num_train_files: 3456
num_val_files: 1476
num_views 12
epoch 1, step 1: train_loss 2.46903; train_acc 0.12500
epoch 1, step 2: train_loss 2.80772; train_acc 0.00000
epoch 1, step 3: train_loss 2.41688; train_acc 0.00000
epoch 1, step 4: train_loss 3.20801; train_acc 0.00000
epoch 1, step 5: train_loss 2.12467; train_acc 0.25000
epoch 1, step 6: train_loss 2.44904; train_acc 0.00000
epoch 1, step 7: train_loss 2.30625; train_acc 0.12500
epoch 1, step 8: train_loss 2.36614; train_acc 0.25000
epoch 1, step 9: train_loss 2.42434; train_acc 0.00000
epoch 1, step 10: train_loss 2.11847; train_acc 0.25000
epoch 1, step 11: train_loss 2.97038; train_acc 0.00000
epoch 1, step 12: train_loss 2.84360; train_acc 0.25000
epoch 1, step 13: train_loss 2.15249; train_acc 0.25000
epoch 1, step 14: train_loss 2.18259; train_acc 0.25000
epoch 1, step 15: train_loss 2.43863; train_acc 0.25000
epoch 1, step 16: train_loss 1.94764; train_acc 0.25000
epoch 1, step 17: train_loss 2.26975; train_acc 0.25000
epoch 1, step 18: train_loss 2.09368; train_acc 0.12500
epoch 1, step 19: train_loss 1.94653; train_acc 0.12500
epoch 1, step 20: train_loss 2.07973; train_acc 0.37500
epoch 1, step 21: train_loss 1.85576; train_acc 0.37500
epoch 1, step 22: train_loss 1.84508; train_acc 0.37500
epoch 1, step 23: train_loss 2.11477; train_acc 0.37500
epoch 1, step 24: train_loss 2.40015; train_acc 0.12500
epoch 1, step 25: train_loss 1.75241; train_acc 0.37500
epoch 1, step 26: train_loss 1.77526; train_acc 0.50000
epoch 1, step 27: train_loss 2.39851; train_acc 0.37500
epoch 1, step 28: train_loss 2.16220; train_acc 0.37500
epoch 1, step 29: train_loss 1.78015; train_acc 0.50000
epoch 1, step 30: train_loss 1.76148; train_acc 0.50000
epoch 1, step 31: train_loss 2.37892; train_acc 0.00000
epoch 1, step 32: train_loss 2.31106; train_acc 0.12500
epoch 1, step 33: train_loss 1.90602; train_acc 0.37500
epoch 1, step 34: train_loss 2.43699; train_acc 0.25000
epoch 1, step 35: train_loss 1.62495; train_acc 0.50000
epoch 1, step 36: train_loss 2.20137; train_acc 0.25000
Total # of test models:  123
val mean class acc. :  0.25258264462809915
val overall acc. :  0.4634146
val loss :  1.7653394415974617
num_views 12
epoch 2, step 1: train_loss 2.02356; train_acc 0.37500
epoch 2, step 2: train_loss 2.23319; train_acc 0.25000
epoch 2, step 3: train_loss 1.65171; train_acc 0.37500
epoch 2, step 4: train_loss 1.67470; train_acc 0.62500
epoch 2, step 5: train_loss 1.89874; train_acc 0.12500
epoch 2, step 6: train_loss 1.55412; train_acc 0.62500
epoch 2, step 7: train_loss 1.95137; train_acc 0.37500
epoch 2, step 8: train_loss 2.01008; train_acc 0.50000
