python train_mvcnn.py -name mvcnn -num_models 1000 -weight_decay 0.001 -num_views 12 -cnn_name vgg11
pretraining:  True
WARNING: summary folder already exists!! It will be overwritten!!
SVCNN(
  (net_1): Sequential(
    (0): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (1): ReLU(inplace=True)
    (2): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (4): ReLU(inplace=True)
    (5): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (7): ReLU(inplace=True)
    (8): Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (9): ReLU(inplace=True)
    (10): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (11): Conv2d(256, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (12): ReLU(inplace=True)
    (13): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (14): ReLU(inplace=True)
    (15): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (16): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (17): ReLU(inplace=True)
    (18): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (19): ReLU(inplace=True)
    (20): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (net_2): Sequential(
    (0): Linear(in_features=25088, out_features=4096, bias=True)
    (1): ReLU(inplace=True)
    (2): Dropout(p=0.5, inplace=False)
    (3): Linear(in_features=4096, out_features=4096, bias=True)
    (4): ReLU(inplace=True)
    (5): Dropout(p=0.5, inplace=False)
    (6): Linear(in_features=4096, out_features=11, bias=True)
  )
)
WARNING: summary folder already exists!! It will be overwritten!!
num_train_files: 3456
num_val_files: 1476
num_views 12
epoch 1, step 1: train_loss 2.54713; train_acc 0.25000
epoch 1, step 2: train_loss 2.65377; train_acc 0.12500
epoch 1, step 3: train_loss 3.00274; train_acc 0.25000
epoch 1, step 4: train_loss 3.39637; train_acc 0.00000
epoch 1, step 5: train_loss 1.69773; train_acc 0.87500
epoch 1, step 6: train_loss 2.72411; train_acc 0.00000
epoch 1, step 7: train_loss 2.45397; train_acc 0.12500
epoch 1, step 8: train_loss 2.22537; train_acc 0.25000
epoch 1, step 9: train_loss 2.13820; train_acc 0.37500
epoch 1, step 10: train_loss 2.05230; train_acc 0.37500
epoch 1, step 11: train_loss 2.75512; train_acc 0.12500
epoch 1, step 12: train_loss 3.27929; train_acc 0.12500
epoch 1, step 13: train_loss 1.88446; train_acc 0.37500
epoch 1, step 14: train_loss 1.76594; train_acc 0.50000
epoch 1, step 15: train_loss 2.50871; train_acc 0.25000
epoch 1, step 16: train_loss 1.69598; train_acc 0.37500
epoch 1, step 17: train_loss 1.95187; train_acc 0.37500
epoch 1, step 18: train_loss 2.11794; train_acc 0.25000
epoch 1, step 19: train_loss 2.13961; train_acc 0.37500
epoch 1, step 20: train_loss 1.73897; train_acc 0.25000
epoch 1, step 21: train_loss 1.83953; train_acc 0.37500
epoch 1, step 22: train_loss 1.96734; train_acc 0.37500
epoch 1, step 23: train_loss 2.08645; train_acc 0.25000
epoch 1, step 24: train_loss 2.22832; train_acc 0.12500
epoch 1, step 25: train_loss 2.01376; train_acc 0.37500
epoch 1, step 26: train_loss 1.75908; train_acc 0.50000
epoch 1, step 27: train_loss 2.17193; train_acc 0.37500
epoch 1, step 28: train_loss 2.02451; train_acc 0.37500
epoch 1, step 29: train_loss 1.77624; train_acc 0.37500
epoch 1, step 30: train_loss 1.72336; train_acc 0.50000
epoch 1, step 31: train_loss 2.09034; train_acc 0.50000
epoch 1, step 32: train_loss 2.21006; train_acc 0.37500
epoch 1, step 33: train_loss 1.84188; train_acc 0.37500
epoch 1, step 34: train_loss 2.09497; train_acc 0.37500
epoch 1, step 35: train_loss 1.93905; train_acc 0.50000
epoch 1, step 36: train_loss 2.16719; train_acc 0.37500
Total # of test models:  123
val mean class acc. :  0.2582288401253919
val overall acc. :  0.47154468
val loss :  1.7029326856136322
num_views 12
epoch 2, step 1: train_loss 1.77523; train_acc 0.50000
