python train_mvcnn.py -name mvcnn -num_models 1000 -weight_decay 0.001 -num_views 12 -cnn_name vgg11
pretraining:  True
WARNING: summary folder already exists!! It will be overwritten!!
SVCNN(
  (net_1): Sequential(
    (0): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (1): ReLU(inplace=True)
    (2): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (3): Conv2d(64, 128, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (4): ReLU(inplace=True)
    (5): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (7): ReLU(inplace=True)
    (8): Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (9): ReLU(inplace=True)
    (10): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (11): Conv2d(256, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (12): ReLU(inplace=True)
    (13): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (14): ReLU(inplace=True)
    (15): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (16): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (17): ReLU(inplace=True)
    (18): Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (19): ReLU(inplace=True)
    (20): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (net_2): Sequential(
    (0): Linear(in_features=25088, out_features=4096, bias=True)
    (1): ReLU(inplace=True)
    (2): Dropout(p=0.5, inplace=False)
    (3): Linear(in_features=4096, out_features=4096, bias=True)
    (4): ReLU(inplace=True)
    (5): Dropout(p=0.5, inplace=False)
    (6): Linear(in_features=4096, out_features=11, bias=True)
  )
)
WARNING: summary folder already exists!! It will be overwritten!!
num_train_files: 3456
num_val_files: 1476
num_views 12
epoch 1, step 1: train_loss 2.38825; train_acc 0.25000
epoch 1, step 2: train_loss 2.77470; train_acc 0.25000
epoch 1, step 3: train_loss 2.90862; train_acc 0.00000
epoch 1, step 4: train_loss 3.52545; train_acc 0.00000
epoch 1, step 5: train_loss 1.74066; train_acc 0.62500
epoch 1, step 6: train_loss 2.65244; train_acc 0.12500
epoch 1, step 7: train_loss 2.36105; train_acc 0.25000
epoch 1, step 8: train_loss 2.39026; train_acc 0.12500
epoch 1, step 9: train_loss 2.33191; train_acc 0.12500
epoch 1, step 10: train_loss 2.29144; train_acc 0.12500
epoch 1, step 11: train_loss 2.76222; train_acc 0.12500
epoch 1, step 12: train_loss 2.98935; train_acc 0.00000
epoch 1, step 13: train_loss 1.81446; train_acc 0.25000
epoch 1, step 14: train_loss 1.92514; train_acc 0.25000
epoch 1, step 15: train_loss 2.49664; train_acc 0.12500
epoch 1, step 16: train_loss 1.89162; train_acc 0.37500
epoch 1, step 17: train_loss 2.26640; train_acc 0.25000
epoch 1, step 18: train_loss 2.17370; train_acc 0.12500
epoch 1, step 19: train_loss 1.86518; train_acc 0.12500
epoch 1, step 20: train_loss 1.84638; train_acc 0.50000
epoch 1, step 21: train_loss 1.89769; train_acc 0.37500
epoch 1, step 22: train_loss 1.95458; train_acc 0.37500
epoch 1, step 23: train_loss 2.06671; train_acc 0.37500
epoch 1, step 24: train_loss 2.16136; train_acc 0.37500
epoch 1, step 25: train_loss 2.02273; train_acc 0.25000
epoch 1, step 26: train_loss 1.90228; train_acc 0.50000
epoch 1, step 27: train_loss 2.37391; train_acc 0.37500
epoch 1, step 28: train_loss 1.97042; train_acc 0.37500
epoch 1, step 29: train_loss 1.85470; train_acc 0.62500
epoch 1, step 30: train_loss 1.72185; train_acc 0.50000
epoch 1, step 31: train_loss 2.26687; train_acc 0.25000
epoch 1, step 32: train_loss 2.36563; train_acc 0.12500
epoch 1, step 33: train_loss 1.72801; train_acc 0.50000
epoch 1, step 34: train_loss 2.33151; train_acc 0.25000
epoch 1, step 35: train_loss 1.67454; train_acc 0.50000
epoch 1, step 36: train_loss 2.22054; train_acc 0.25000
Total # of test models:  123
val mean class acc. :  0.24431818181818182
val overall acc. :  0.45528454
val loss :  1.7401873394846916
num_views 12
epoch 2, step 1: train_loss 1.94398; train_acc 0.37500
epoch 2, step 2: train_loss 2.03901; train_acc 0.50000
epoch 2, step 3: train_loss 1.23870; train_acc 0.50000
epoch 2, step 4: train_loss 1.36269; train_acc 0.62500
epoch 2, step 5: train_loss 1.97352; train_acc 0.25000
epoch 2, step 6: train_loss 1.58896; train_acc 0.62500
epoch 2, step 7: train_loss 1.90056; train_acc 0.37500
epoch 2, step 8: train_loss 2.23840; train_acc 0.37500
epoch 2, step 9: train_loss 1.61996; train_acc 0.50000
epoch 2, step 10: train_loss 1.50932; train_acc 0.50000
epoch 2, step 11: train_loss 1.79744; train_acc 0.62500
epoch 2, step 12: train_loss 2.15676; train_acc 0.12500
epoch 2, step 13: train_loss 1.18345; train_acc 0.75000
epoch 2, step 14: train_loss 1.86094; train_acc 0.50000
epoch 2, step 15: train_loss 1.53880; train_acc 0.37500
epoch 2, step 16: train_loss 1.89189; train_acc 0.50000
epoch 2, step 17: train_loss 2.12488; train_acc 0.37500
epoch 2, step 18: train_loss 1.54376; train_acc 0.50000
epoch 2, step 19: train_loss 1.47837; train_acc 0.37500
epoch 2, step 20: train_loss 1.34517; train_acc 0.75000
epoch 2, step 21: train_loss 1.86763; train_acc 0.37500
epoch 2, step 22: train_loss 1.38409; train_acc 0.62500
epoch 2, step 23: train_loss 1.57239; train_acc 0.37500
epoch 2, step 24: train_loss 1.74268; train_acc 0.37500
epoch 2, step 25: train_loss 1.54037; train_acc 0.62500
epoch 2, step 26: train_loss 0.82152; train_acc 0.87500
epoch 2, step 27: train_loss 1.91290; train_acc 0.37500
epoch 2, step 28: train_loss 1.14495; train_acc 0.87500
epoch 2, step 29: train_loss 1.48588; train_acc 0.75000
epoch 2, step 30: train_loss 1.15586; train_acc 0.87500
epoch 2, step 31: train_loss 1.30188; train_acc 0.87500
epoch 2, step 32: train_loss 1.29995; train_acc 0.62500
epoch 2, step 33: train_loss 1.45773; train_acc 0.75000
epoch 2, step 34: train_loss 1.50172; train_acc 0.37500
epoch 2, step 35: train_loss 1.67579; train_acc 0.50000
epoch 2, step 36: train_loss 1.42753; train_acc 0.62500
Total # of test models:  123
val mean class acc. :  0.5070039286732076
val overall acc. :  0.6910569
val loss :  1.2328418288379908
num_views 12
epoch 3, step 1: train_loss 1.41303; train_acc 0.62500
epoch 3, step 2: train_loss 1.10055; train_acc 0.75000
epoch 3, step 3: train_loss 0.81374; train_acc 0.87500
epoch 3, step 4: train_loss 1.37299; train_acc 0.75000
epoch 3, step 5: train_loss 1.53251; train_acc 0.62500
epoch 3, step 6: train_loss 1.26403; train_acc 0.75000
epoch 3, step 7: train_loss 1.01253; train_acc 0.87500
epoch 3, step 8: train_loss 1.38868; train_acc 0.87500
epoch 3, step 9: train_loss 1.21426; train_acc 0.75000
epoch 3, step 10: train_loss 1.01283; train_acc 0.75000
epoch 3, step 11: train_loss 0.69291; train_acc 1.00000
epoch 3, step 12: train_loss 0.82462; train_acc 0.87500
epoch 3, step 13: train_loss 1.58064; train_acc 0.62500
epoch 3, step 14: train_loss 1.21820; train_acc 0.37500
epoch 3, step 15: train_loss 0.74418; train_acc 1.00000
epoch 3, step 16: train_loss 0.97114; train_acc 0.87500
epoch 3, step 17: train_loss 0.79976; train_acc 0.87500
epoch 3, step 18: train_loss 1.08024; train_acc 0.75000
epoch 3, step 19: train_loss 1.23773; train_acc 0.50000
epoch 3, step 20: train_loss 1.14134; train_acc 0.62500
epoch 3, step 21: train_loss 0.78738; train_acc 0.75000
epoch 3, step 22: train_loss 1.70803; train_acc 0.50000
epoch 3, step 23: train_loss 0.73206; train_acc 0.75000
epoch 3, step 24: train_loss 1.17056; train_acc 0.75000
epoch 3, step 25: train_loss 0.83019; train_acc 0.87500
epoch 3, step 26: train_loss 0.48223; train_acc 1.00000
epoch 3, step 27: train_loss 1.03703; train_acc 0.62500
epoch 3, step 28: train_loss 0.62749; train_acc 0.75000
epoch 3, step 29: train_loss 1.15527; train_acc 0.75000
epoch 3, step 30: train_loss 0.84240; train_acc 0.87500
epoch 3, step 31: train_loss 1.55778; train_acc 0.50000
epoch 3, step 32: train_loss 1.67420; train_acc 0.50000
epoch 3, step 33: train_loss 0.48035; train_acc 0.87500
epoch 3, step 34: train_loss 1.38487; train_acc 0.50000
epoch 3, step 35: train_loss 1.86063; train_acc 0.37500
epoch 3, step 36: train_loss 0.21482; train_acc 1.00000
Total # of test models:  123
val mean class acc. :  0.5663899971501852
val overall acc. :  0.7317073
val loss :  0.877348992973566
num_views 12
epoch 4, step 1: train_loss 0.40463; train_acc 1.00000
epoch 4, step 2: train_loss 1.39874; train_acc 0.62500
epoch 4, step 3: train_loss 1.08554; train_acc 0.75000
epoch 4, step 4: train_loss 0.62229; train_acc 0.87500
epoch 4, step 5: train_loss 0.71764; train_acc 0.87500
epoch 4, step 6: train_loss 0.60951; train_acc 0.87500
epoch 4, step 7: train_loss 0.81855; train_acc 0.75000
epoch 4, step 8: train_loss 0.77360; train_acc 0.75000
epoch 4, step 9: train_loss 0.99120; train_acc 0.62500
epoch 4, step 10: train_loss 0.97946; train_acc 0.62500
epoch 4, step 11: train_loss 1.50691; train_acc 0.50000
epoch 4, step 12: train_loss 1.67629; train_acc 0.50000
epoch 4, step 13: train_loss 0.73718; train_acc 0.62500
epoch 4, step 14: train_loss 1.75507; train_acc 0.62500
epoch 4, step 15: train_loss 0.64646; train_acc 0.75000
epoch 4, step 16: train_loss 0.68589; train_acc 0.75000
epoch 4, step 17: train_loss 0.38026; train_acc 0.87500
epoch 4, step 18: train_loss 1.15400; train_acc 0.62500
