python train_mvcnn.py -name mvcnn -num_models 1000 -weight_decay 0.001 -num_views 12 -cnn_name vgg11
pretraining:  True
WARNING: summary folder already exists!! It will be overwritten!!
WARNING: summary folder already exists!! It will be overwritten!!
num_train_files: 7932
num_val_files: 3324
epoch 1, step 1: train_loss 2.15799; train_acc 0.00000
epoch 1, step 2: train_loss 2.24876; train_acc 0.12500
epoch 1, step 3: train_loss 2.27055; train_acc 0.00000
epoch 1, step 4: train_loss 2.39676; train_acc 0.12500
epoch 1, step 5: train_loss 2.24148; train_acc 0.25000
epoch 1, step 6: train_loss 2.61310; train_acc 0.25000
epoch 1, step 7: train_loss 2.11627; train_acc 0.25000
epoch 1, step 8: train_loss 1.99174; train_acc 0.12500
epoch 1, step 9: train_loss 2.06394; train_acc 0.25000
epoch 1, step 10: train_loss 2.22127; train_acc 0.12500
epoch 1, step 11: train_loss 2.51529; train_acc 0.12500
epoch 1, step 12: train_loss 2.33597; train_acc 0.00000
epoch 1, step 13: train_loss 2.35793; train_acc 0.12500
epoch 1, step 14: train_loss 2.01596; train_acc 0.25000
epoch 1, step 15: train_loss 1.86971; train_acc 0.25000
epoch 1, step 16: train_loss 1.95867; train_acc 0.25000
epoch 1, step 17: train_loss 2.14696; train_acc 0.25000
epoch 1, step 18: train_loss 2.52717; train_acc 0.00000
epoch 1, step 19: train_loss 2.42434; train_acc 0.12500
epoch 1, step 20: train_loss 2.09690; train_acc 0.25000
epoch 1, step 21: train_loss 2.15558; train_acc 0.12500
epoch 1, step 22: train_loss 2.01992; train_acc 0.37500
epoch 1, step 23: train_loss 1.97300; train_acc 0.12500
epoch 1, step 24: train_loss 2.09238; train_acc 0.00000
epoch 1, step 25: train_loss 2.00150; train_acc 0.25000
epoch 1, step 26: train_loss 1.93354; train_acc 0.37500
epoch 1, step 27: train_loss 2.11173; train_acc 0.25000
epoch 1, step 28: train_loss 2.05685; train_acc 0.25000
epoch 1, step 29: train_loss 2.06966; train_acc 0.37500
epoch 1, step 30: train_loss 1.84520; train_acc 0.12500
epoch 1, step 31: train_loss 2.32219; train_acc 0.00000
epoch 1, step 32: train_loss 1.56032; train_acc 0.50000
epoch 1, step 33: train_loss 1.85107; train_acc 0.37500
epoch 1, step 34: train_loss 2.08149; train_acc 0.25000
epoch 1, step 35: train_loss 1.54802; train_acc 0.62500
epoch 1, step 36: train_loss 1.74582; train_acc 0.25000
epoch 1, step 37: train_loss 1.41093; train_acc 0.62500
epoch 1, step 38: train_loss 1.63228; train_acc 0.50000
epoch 1, step 39: train_loss 1.59362; train_acc 0.37500
epoch 1, step 40: train_loss 1.88491; train_acc 0.37500
epoch 1, step 41: train_loss 1.79883; train_acc 0.50000
epoch 1, step 42: train_loss 1.90345; train_acc 0.25000
epoch 1, step 43: train_loss 1.69085; train_acc 0.25000
epoch 1, step 44: train_loss 1.72566; train_acc 0.25000
epoch 1, step 45: train_loss 1.69524; train_acc 0.37500
epoch 1, step 46: train_loss 2.13469; train_acc 0.25000
epoch 1, step 47: train_loss 1.65189; train_acc 0.37500
epoch 1, step 48: train_loss 1.79984; train_acc 0.25000
epoch 1, step 49: train_loss 1.71538; train_acc 0.37500
epoch 1, step 50: train_loss 1.43444; train_acc 0.50000
epoch 1, step 51: train_loss 1.68144; train_acc 0.37500
epoch 1, step 52: train_loss 1.90769; train_acc 0.00000
epoch 1, step 53: train_loss 1.84967; train_acc 0.25000
epoch 1, step 54: train_loss 1.71680; train_acc 0.00000
epoch 1, step 55: train_loss 1.69843; train_acc 0.25000
epoch 1, step 56: train_loss 1.64768; train_acc 0.37500
epoch 1, step 57: train_loss 1.75857; train_acc 0.37500
epoch 1, step 58: train_loss 1.96392; train_acc 0.25000
epoch 1, step 59: train_loss 1.40927; train_acc 0.50000
epoch 1, step 60: train_loss 2.09883; train_acc 0.25000
epoch 1, step 61: train_loss 1.43515; train_acc 0.62500
epoch 1, step 62: train_loss 1.75128; train_acc 0.25000
epoch 1, step 63: train_loss 1.46328; train_acc 0.50000
epoch 1, step 64: train_loss 1.37535; train_acc 0.50000
epoch 1, step 65: train_loss 1.80902; train_acc 0.25000
epoch 1, step 66: train_loss 1.67283; train_acc 0.25000
epoch 1, step 67: train_loss 1.29836; train_acc 0.62500
epoch 1, step 68: train_loss 1.87791; train_acc 0.37500
epoch 1, step 69: train_loss 1.49931; train_acc 0.50000
epoch 1, step 70: train_loss 1.51791; train_acc 0.50000
epoch 1, step 71: train_loss 1.12456; train_acc 0.62500
epoch 1, step 72: train_loss 1.58011; train_acc 0.37500
epoch 1, step 73: train_loss 1.54519; train_acc 0.50000
epoch 1, step 74: train_loss 1.68629; train_acc 0.37500
epoch 1, step 75: train_loss 1.45492; train_acc 0.50000
epoch 1, step 76: train_loss 1.39351; train_acc 0.62500
epoch 1, step 77: train_loss 1.51511; train_acc 0.37500
epoch 1, step 78: train_loss 1.32735; train_acc 0.50000
epoch 1, step 79: train_loss 1.53091; train_acc 0.37500
epoch 1, step 80: train_loss 1.59215; train_acc 0.50000
epoch 1, step 81: train_loss 1.48728; train_acc 0.37500
epoch 1, step 82: train_loss 1.89340; train_acc 0.12500
epoch 1, step 83: train_loss 1.71753; train_acc 0.40000
Total # of test models:  277
val mean class acc. :  0.5011144338118022
val overall acc. :  0.599278
val loss :  1.3324949204921723
epoch 2, step 1: train_loss 1.48396; train_acc 0.62500
epoch 2, step 2: train_loss 1.77739; train_acc 0.37500
epoch 2, step 3: train_loss 1.41000; train_acc 0.50000
epoch 2, step 4: train_loss 1.53589; train_acc 0.50000
epoch 2, step 5: train_loss 1.64312; train_acc 0.50000
epoch 2, step 6: train_loss 1.83758; train_acc 0.25000
epoch 2, step 7: train_loss 1.08637; train_acc 0.62500
epoch 2, step 8: train_loss 1.39659; train_acc 0.37500
epoch 2, step 9: train_loss 1.14557; train_acc 0.62500
epoch 2, step 10: train_loss 1.48566; train_acc 0.50000
epoch 2, step 11: train_loss 1.05973; train_acc 0.75000
epoch 2, step 12: train_loss 1.36609; train_acc 0.37500
epoch 2, step 13: train_loss 1.64757; train_acc 0.12500
epoch 2, step 14: train_loss 1.44880; train_acc 0.25000
epoch 2, step 15: train_loss 1.39077; train_acc 0.37500
epoch 2, step 16: train_loss 1.22430; train_acc 0.50000
epoch 2, step 17: train_loss 1.18867; train_acc 0.62500
epoch 2, step 18: train_loss 1.24090; train_acc 0.62500
epoch 2, step 19: train_loss 1.72872; train_acc 0.50000
epoch 2, step 20: train_loss 1.23421; train_acc 0.62500
epoch 2, step 21: train_loss 0.82015; train_acc 0.75000
epoch 2, step 22: train_loss 1.64849; train_acc 0.25000
epoch 2, step 23: train_loss 0.95343; train_acc 0.75000
epoch 2, step 24: train_loss 1.47566; train_acc 0.50000
epoch 2, step 25: train_loss 1.45173; train_acc 0.37500
