python train_mvcnn.py -name mvcnn -num_models 1000 -weight_decay 0.001 -num_views 12 -cnn_name vgg11
pretraining:  True
WARNING: summary folder already exists!! It will be overwritten!!
WARNING: summary folder already exists!! It will be overwritten!!
num_train_files: 7932
num_val_files: 3324
epoch 1, step 1: train_loss 2.18926; train_acc 0.00000
epoch 1, step 2: train_loss 2.37788; train_acc 0.00000
epoch 1, step 3: train_loss 2.55584; train_acc 0.00000
epoch 1, step 4: train_loss 2.28635; train_acc 0.12500
epoch 1, step 5: train_loss 2.68390; train_acc 0.25000
epoch 1, step 6: train_loss 2.40128; train_acc 0.12500
epoch 1, step 7: train_loss 1.88043; train_acc 0.37500
epoch 1, step 8: train_loss 2.34851; train_acc 0.25000
epoch 1, step 9: train_loss 2.27578; train_acc 0.12500
epoch 1, step 10: train_loss 2.06827; train_acc 0.25000
epoch 1, step 11: train_loss 2.11406; train_acc 0.12500
epoch 1, step 12: train_loss 2.21021; train_acc 0.25000
epoch 1, step 13: train_loss 2.29519; train_acc 0.25000
epoch 1, step 14: train_loss 1.90112; train_acc 0.37500
epoch 1, step 15: train_loss 1.79024; train_acc 0.37500
epoch 1, step 16: train_loss 2.13359; train_acc 0.00000
epoch 1, step 17: train_loss 1.91769; train_acc 0.25000
epoch 1, step 18: train_loss 2.61537; train_acc 0.00000
epoch 1, step 19: train_loss 1.93565; train_acc 0.00000
epoch 1, step 20: train_loss 2.16223; train_acc 0.25000
epoch 1, step 21: train_loss 2.34828; train_acc 0.00000
epoch 1, step 22: train_loss 1.86727; train_acc 0.50000
epoch 1, step 23: train_loss 2.02661; train_acc 0.25000
epoch 1, step 24: train_loss 1.71779; train_acc 0.25000
epoch 1, step 25: train_loss 1.95220; train_acc 0.37500
epoch 1, step 26: train_loss 2.01351; train_acc 0.25000
epoch 1, step 27: train_loss 2.04474; train_acc 0.37500
epoch 1, step 28: train_loss 1.80131; train_acc 0.37500
epoch 1, step 29: train_loss 2.25602; train_acc 0.25000
epoch 1, step 30: train_loss 1.74641; train_acc 0.37500
epoch 1, step 31: train_loss 2.01966; train_acc 0.12500
epoch 1, step 32: train_loss 1.62082; train_acc 0.50000
epoch 1, step 33: train_loss 1.95454; train_acc 0.25000
epoch 1, step 34: train_loss 2.39722; train_acc 0.00000
epoch 1, step 35: train_loss 1.86157; train_acc 0.37500
epoch 1, step 36: train_loss 1.69825; train_acc 0.37500
epoch 1, step 37: train_loss 1.78799; train_acc 0.37500
epoch 1, step 38: train_loss 1.50966; train_acc 0.50000
epoch 1, step 39: train_loss 1.66400; train_acc 0.25000
epoch 1, step 40: train_loss 1.96853; train_acc 0.25000
epoch 1, step 41: train_loss 1.98006; train_acc 0.37500
epoch 1, step 42: train_loss 2.03727; train_acc 0.37500
epoch 1, step 43: train_loss 1.27271; train_acc 0.62500
epoch 1, step 44: train_loss 1.70860; train_acc 0.50000
epoch 1, step 45: train_loss 1.48638; train_acc 0.50000
epoch 1, step 46: train_loss 2.07925; train_acc 0.12500
epoch 1, step 47: train_loss 1.48857; train_acc 0.62500
epoch 1, step 48: train_loss 2.04714; train_acc 0.12500
epoch 1, step 49: train_loss 1.52627; train_acc 0.50000
epoch 1, step 50: train_loss 1.36389; train_acc 0.50000
epoch 1, step 51: train_loss 1.74524; train_acc 0.00000
epoch 1, step 52: train_loss 1.69625; train_acc 0.50000
epoch 1, step 53: train_loss 1.77784; train_acc 0.25000
epoch 1, step 54: train_loss 1.71774; train_acc 0.00000
epoch 1, step 55: train_loss 1.47100; train_acc 0.50000
epoch 1, step 56: train_loss 1.31665; train_acc 0.50000
epoch 1, step 57: train_loss 1.48714; train_acc 0.50000
epoch 1, step 58: train_loss 1.90854; train_acc 0.25000
epoch 1, step 59: train_loss 1.52126; train_acc 0.62500
epoch 1, step 60: train_loss 1.92415; train_acc 0.25000
epoch 1, step 61: train_loss 1.41928; train_acc 0.50000
epoch 1, step 62: train_loss 1.77178; train_acc 0.37500
epoch 1, step 63: train_loss 1.64570; train_acc 0.37500
epoch 1, step 64: train_loss 1.21851; train_acc 0.62500
epoch 1, step 65: train_loss 1.76741; train_acc 0.37500
epoch 1, step 66: train_loss 1.84728; train_acc 0.25000
epoch 1, step 67: train_loss 1.32560; train_acc 0.50000
epoch 1, step 68: train_loss 1.63479; train_acc 0.25000
epoch 1, step 69: train_loss 1.48334; train_acc 0.50000
epoch 1, step 70: train_loss 1.73001; train_acc 0.50000
epoch 1, step 71: train_loss 1.20157; train_acc 0.75000
epoch 1, step 72: train_loss 1.28562; train_acc 0.62500
epoch 1, step 73: train_loss 1.48725; train_acc 0.50000
epoch 1, step 74: train_loss 1.61350; train_acc 0.50000
epoch 1, step 75: train_loss 1.67558; train_acc 0.50000
epoch 1, step 76: train_loss 1.69222; train_acc 0.25000
epoch 1, step 77: train_loss 1.56183; train_acc 0.37500
epoch 1, step 78: train_loss 1.63922; train_acc 0.37500
epoch 1, step 79: train_loss 1.46404; train_acc 0.50000
epoch 1, step 80: train_loss 1.72165; train_acc 0.37500
epoch 1, step 81: train_loss 1.28659; train_acc 0.75000
epoch 1, step 82: train_loss 2.15496; train_acc 0.00000
epoch 1, step 83: train_loss 1.55597; train_acc 0.40000
Total # of test models:  277
val mean class acc. :  0.4230374943039417
val overall acc. :  0.54873645
val loss :  1.307333952188492
epoch 2, step 1: train_loss 1.80792; train_acc 0.50000
epoch 2, step 2: train_loss 1.65210; train_acc 0.25000
epoch 2, step 3: train_loss 1.37135; train_acc 0.50000
epoch 2, step 4: train_loss 1.64705; train_acc 0.25000
epoch 2, step 5: train_loss 1.27401; train_acc 0.62500
epoch 2, step 6: train_loss 1.78933; train_acc 0.50000
epoch 2, step 7: train_loss 1.08821; train_acc 0.75000
epoch 2, step 8: train_loss 1.52292; train_acc 0.12500
epoch 2, step 9: train_loss 0.91959; train_acc 0.75000
epoch 2, step 10: train_loss 1.55645; train_acc 0.25000
epoch 2, step 11: train_loss 0.96975; train_acc 0.75000
epoch 2, step 12: train_loss 1.43211; train_acc 0.50000
epoch 2, step 13: train_loss 1.51809; train_acc 0.37500
epoch 2, step 14: train_loss 1.43004; train_acc 0.37500
epoch 2, step 15: train_loss 1.27168; train_acc 0.50000
epoch 2, step 16: train_loss 1.55472; train_acc 0.50000
epoch 2, step 17: train_loss 1.21525; train_acc 0.50000
epoch 2, step 18: train_loss 1.06854; train_acc 0.50000
epoch 2, step 19: train_loss 1.77574; train_acc 0.25000
epoch 2, step 20: train_loss 1.33042; train_acc 0.50000
epoch 2, step 21: train_loss 0.86469; train_acc 0.87500
epoch 2, step 22: train_loss 1.92065; train_acc 0.12500
epoch 2, step 23: train_loss 1.24831; train_acc 0.50000
epoch 2, step 24: train_loss 1.21876; train_acc 0.50000
epoch 2, step 25: train_loss 1.51085; train_acc 0.50000
