python train_mvcnn.py -name mvcnn -num_models 1000 -weight_decay 0.001 -num_views 12 -cnn_name vgg11
pretraining:  True
WARNING: summary folder already exists!! It will be overwritten!!
WARNING: summary folder already exists!! It will be overwritten!!
num_train_files: 7932
num_val_files: 3324
epoch 1, step 1: train_loss 2.13764; train_acc 0.12500
epoch 1, step 2: train_loss 3.14939; train_acc 0.12500
epoch 1, step 3: train_loss 1.99844; train_acc 0.37500
epoch 1, step 4: train_loss 2.96219; train_acc 0.00000
epoch 1, step 5: train_loss 3.06652; train_acc 0.00000
epoch 1, step 6: train_loss 2.27032; train_acc 0.25000
epoch 1, step 7: train_loss 2.37549; train_acc 0.00000
epoch 1, step 8: train_loss 2.39888; train_acc 0.25000
epoch 1, step 9: train_loss 1.90748; train_acc 0.12500
epoch 1, step 10: train_loss 2.25228; train_acc 0.25000
epoch 1, step 11: train_loss 2.51476; train_acc 0.12500
epoch 1, step 12: train_loss 1.79434; train_acc 0.25000
epoch 1, step 13: train_loss 2.13476; train_acc 0.12500
epoch 1, step 14: train_loss 2.10118; train_acc 0.37500
epoch 1, step 15: train_loss 1.80485; train_acc 0.37500
epoch 1, step 16: train_loss 1.97409; train_acc 0.37500
epoch 1, step 17: train_loss 1.71223; train_acc 0.25000
epoch 1, step 18: train_loss 2.16345; train_acc 0.37500
epoch 1, step 19: train_loss 2.09272; train_acc 0.00000
epoch 1, step 20: train_loss 1.90742; train_acc 0.37500
epoch 1, step 21: train_loss 2.14255; train_acc 0.25000
epoch 1, step 22: train_loss 2.02221; train_acc 0.25000
epoch 1, step 23: train_loss 1.82096; train_acc 0.37500
epoch 1, step 24: train_loss 1.49210; train_acc 0.62500
epoch 1, step 25: train_loss 2.02584; train_acc 0.50000
epoch 1, step 26: train_loss 1.76726; train_acc 0.50000
epoch 1, step 27: train_loss 1.86380; train_acc 0.37500
epoch 1, step 28: train_loss 1.74033; train_acc 0.50000
epoch 1, step 29: train_loss 1.93219; train_acc 0.25000
epoch 1, step 30: train_loss 1.94598; train_acc 0.25000
epoch 1, step 31: train_loss 2.40284; train_acc 0.00000
epoch 1, step 32: train_loss 1.40579; train_acc 0.50000
epoch 1, step 33: train_loss 1.93762; train_acc 0.25000
epoch 1, step 34: train_loss 2.54389; train_acc 0.00000
epoch 1, step 35: train_loss 1.87282; train_acc 0.37500
epoch 1, step 36: train_loss 1.90777; train_acc 0.25000
epoch 1, step 37: train_loss 1.55715; train_acc 0.50000
epoch 1, step 38: train_loss 1.62205; train_acc 0.50000
epoch 1, step 39: train_loss 1.92406; train_acc 0.25000
epoch 1, step 40: train_loss 1.78510; train_acc 0.37500
epoch 1, step 41: train_loss 1.89011; train_acc 0.37500
epoch 1, step 42: train_loss 1.89820; train_acc 0.25000
epoch 1, step 43: train_loss 1.36511; train_acc 0.62500
epoch 1, step 44: train_loss 1.73149; train_acc 0.25000
epoch 1, step 45: train_loss 1.69154; train_acc 0.50000
epoch 1, step 46: train_loss 2.15174; train_acc 0.25000
epoch 1, step 47: train_loss 1.45786; train_acc 0.37500
epoch 1, step 48: train_loss 1.76723; train_acc 0.00000
epoch 1, step 49: train_loss 1.49112; train_acc 0.62500
epoch 1, step 50: train_loss 1.44938; train_acc 0.50000
epoch 1, step 51: train_loss 1.92893; train_acc 0.25000
epoch 1, step 52: train_loss 1.73728; train_acc 0.25000
epoch 1, step 53: train_loss 1.74876; train_acc 0.37500
epoch 1, step 54: train_loss 2.15811; train_acc 0.00000
epoch 1, step 55: train_loss 1.47141; train_acc 0.50000
epoch 1, step 56: train_loss 1.40197; train_acc 0.50000
epoch 1, step 57: train_loss 1.63370; train_acc 0.37500
epoch 1, step 58: train_loss 1.92873; train_acc 0.25000
epoch 1, step 59: train_loss 1.47869; train_acc 0.37500
epoch 1, step 60: train_loss 1.73032; train_acc 0.37500
epoch 1, step 61: train_loss 1.32166; train_acc 0.37500
epoch 1, step 62: train_loss 1.95535; train_acc 0.12500
epoch 1, step 63: train_loss 1.66921; train_acc 0.25000
epoch 1, step 64: train_loss 1.20289; train_acc 0.75000
epoch 1, step 65: train_loss 1.81999; train_acc 0.37500
epoch 1, step 66: train_loss 1.74326; train_acc 0.25000
epoch 1, step 67: train_loss 1.30693; train_acc 0.62500
epoch 1, step 68: train_loss 1.87197; train_acc 0.00000
epoch 1, step 69: train_loss 1.40322; train_acc 0.50000
epoch 1, step 70: train_loss 1.54016; train_acc 0.37500
epoch 1, step 71: train_loss 1.28036; train_acc 0.37500
epoch 1, step 72: train_loss 1.20206; train_acc 0.75000
epoch 1, step 73: train_loss 1.67151; train_acc 0.37500
epoch 1, step 74: train_loss 1.39503; train_acc 0.37500
epoch 1, step 75: train_loss 1.34705; train_acc 0.50000
