python train_mvcnn.py -name mvcnn -num_models 1000 -weight_decay 0.001 -num_views 12 -cnn_name vgg11
pretraining:  True
WARNING: summary folder already exists!! It will be overwritten!!
WARNING: summary folder already exists!! It will be overwritten!!
num_train_files: 7932
num_val_files: 3324
epoch 1, step 1: train_loss 1.97617; train_acc 0.12500
epoch 1, step 2: train_loss 2.91771; train_acc 0.12500
epoch 1, step 3: train_loss 2.11746; train_acc 0.37500
epoch 1, step 4: train_loss 2.74103; train_acc 0.00000
epoch 1, step 5: train_loss 3.11548; train_acc 0.00000
epoch 1, step 6: train_loss 2.40838; train_acc 0.37500
epoch 1, step 7: train_loss 2.30826; train_acc 0.00000
epoch 1, step 8: train_loss 2.30739; train_acc 0.37500
epoch 1, step 9: train_loss 1.93909; train_acc 0.12500
epoch 1, step 10: train_loss 2.26904; train_acc 0.25000
epoch 1, step 11: train_loss 2.52079; train_acc 0.25000
epoch 1, step 12: train_loss 1.79829; train_acc 0.25000
epoch 1, step 13: train_loss 2.04404; train_acc 0.25000
epoch 1, step 14: train_loss 2.05763; train_acc 0.37500
epoch 1, step 15: train_loss 1.72249; train_acc 0.37500
epoch 1, step 16: train_loss 1.98135; train_acc 0.12500
epoch 1, step 17: train_loss 1.90600; train_acc 0.37500
epoch 1, step 18: train_loss 2.24936; train_acc 0.12500
epoch 1, step 19: train_loss 1.87891; train_acc 0.12500
epoch 1, step 20: train_loss 1.92455; train_acc 0.37500
epoch 1, step 21: train_loss 1.93862; train_acc 0.25000
epoch 1, step 22: train_loss 2.11032; train_acc 0.25000
epoch 1, step 23: train_loss 1.88527; train_acc 0.37500
epoch 1, step 24: train_loss 1.46877; train_acc 0.37500
epoch 1, step 25: train_loss 1.99349; train_acc 0.37500
epoch 1, step 26: train_loss 1.95469; train_acc 0.25000
epoch 1, step 27: train_loss 1.96236; train_acc 0.25000
epoch 1, step 28: train_loss 1.84691; train_acc 0.62500
epoch 1, step 29: train_loss 1.89820; train_acc 0.25000
epoch 1, step 30: train_loss 1.95278; train_acc 0.25000
epoch 1, step 31: train_loss 2.45298; train_acc 0.12500
epoch 1, step 32: train_loss 1.33891; train_acc 0.50000
epoch 1, step 33: train_loss 1.99931; train_acc 0.37500
epoch 1, step 34: train_loss 2.39697; train_acc 0.00000
epoch 1, step 35: train_loss 1.91669; train_acc 0.37500
epoch 1, step 36: train_loss 1.90592; train_acc 0.25000
epoch 1, step 37: train_loss 1.53298; train_acc 0.37500
epoch 1, step 38: train_loss 1.70600; train_acc 0.62500
epoch 1, step 39: train_loss 2.03355; train_acc 0.25000
epoch 1, step 40: train_loss 1.77971; train_acc 0.37500
epoch 1, step 41: train_loss 1.94839; train_acc 0.37500
epoch 1, step 42: train_loss 1.91027; train_acc 0.25000
epoch 1, step 43: train_loss 1.35362; train_acc 0.50000
epoch 1, step 44: train_loss 1.76146; train_acc 0.37500
epoch 1, step 45: train_loss 1.75613; train_acc 0.37500
epoch 1, step 46: train_loss 2.29558; train_acc 0.25000
epoch 1, step 47: train_loss 1.55873; train_acc 0.50000
epoch 1, step 48: train_loss 1.95890; train_acc 0.12500
epoch 1, step 49: train_loss 1.53373; train_acc 0.50000
epoch 1, step 50: train_loss 1.51997; train_acc 0.62500
epoch 1, step 51: train_loss 2.14727; train_acc 0.12500
epoch 1, step 52: train_loss 1.62083; train_acc 0.37500
epoch 1, step 53: train_loss 1.81965; train_acc 0.37500
epoch 1, step 54: train_loss 1.98588; train_acc 0.12500
epoch 1, step 55: train_loss 1.49622; train_acc 0.50000
epoch 1, step 56: train_loss 1.28043; train_acc 0.62500
epoch 1, step 57: train_loss 1.77425; train_acc 0.25000
epoch 1, step 58: train_loss 1.96513; train_acc 0.37500
epoch 1, step 59: train_loss 1.48207; train_acc 0.50000
epoch 1, step 60: train_loss 1.80387; train_acc 0.25000
epoch 1, step 61: train_loss 1.32910; train_acc 0.50000
epoch 1, step 62: train_loss 1.82748; train_acc 0.37500
epoch 1, step 63: train_loss 1.66503; train_acc 0.37500
epoch 1, step 64: train_loss 1.22692; train_acc 0.75000
epoch 1, step 65: train_loss 1.81503; train_acc 0.25000
epoch 1, step 66: train_loss 1.72449; train_acc 0.37500
epoch 1, step 67: train_loss 1.44314; train_acc 0.62500
epoch 1, step 68: train_loss 1.95795; train_acc 0.00000
