python train_mvcnn.py -name mvcnn -num_models 1000 -weight_decay 0.001 -num_views 12 -cnn_name vgg11
pretraining:  True
WARNING: summary folder already exists!! It will be overwritten!!
WARNING: summary folder already exists!! It will be overwritten!!
num_train_files: 7932
num_val_files: 3324
epoch 1, step 1: train_loss 1.95293; train_acc 0.25000
epoch 1, step 2: train_loss 2.55425; train_acc 0.00000
epoch 1, step 3: train_loss 2.41520; train_acc 0.12500
epoch 1, step 4: train_loss 2.37556; train_acc 0.12500
epoch 1, step 5: train_loss 2.92220; train_acc 0.12500
epoch 1, step 6: train_loss 2.37706; train_acc 0.12500
epoch 1, step 7: train_loss 2.06960; train_acc 0.37500
epoch 1, step 8: train_loss 2.32515; train_acc 0.37500
epoch 1, step 9: train_loss 2.39956; train_acc 0.00000
epoch 1, step 10: train_loss 2.16842; train_acc 0.25000
epoch 1, step 11: train_loss 2.44380; train_acc 0.12500
epoch 1, step 12: train_loss 1.99918; train_acc 0.25000
epoch 1, step 13: train_loss 2.24628; train_acc 0.37500
epoch 1, step 14: train_loss 1.91836; train_acc 0.37500
epoch 1, step 15: train_loss 1.84100; train_acc 0.62500
epoch 1, step 16: train_loss 2.19720; train_acc 0.00000
epoch 1, step 17: train_loss 1.89657; train_acc 0.25000
epoch 1, step 18: train_loss 2.49440; train_acc 0.00000
epoch 1, step 19: train_loss 1.87876; train_acc 0.25000
epoch 1, step 20: train_loss 2.17492; train_acc 0.37500
epoch 1, step 21: train_loss 2.30136; train_acc 0.12500
epoch 1, step 22: train_loss 1.75546; train_acc 0.25000
epoch 1, step 23: train_loss 1.88635; train_acc 0.25000
epoch 1, step 24: train_loss 1.72898; train_acc 0.37500
epoch 1, step 25: train_loss 1.96776; train_acc 0.50000
epoch 1, step 26: train_loss 1.91805; train_acc 0.25000
epoch 1, step 27: train_loss 2.03215; train_acc 0.37500
epoch 1, step 28: train_loss 1.94684; train_acc 0.37500
epoch 1, step 29: train_loss 2.18457; train_acc 0.37500
epoch 1, step 30: train_loss 1.77605; train_acc 0.25000
epoch 1, step 31: train_loss 2.14482; train_acc 0.37500
epoch 1, step 32: train_loss 1.47210; train_acc 0.37500
epoch 1, step 33: train_loss 2.08818; train_acc 0.00000
epoch 1, step 34: train_loss 2.47783; train_acc 0.00000
epoch 1, step 35: train_loss 1.94814; train_acc 0.25000
epoch 1, step 36: train_loss 1.96159; train_acc 0.37500
epoch 1, step 37: train_loss 1.45110; train_acc 0.62500
epoch 1, step 38: train_loss 1.84628; train_acc 0.12500
epoch 1, step 39: train_loss 1.72683; train_acc 0.25000
