python train_mvcnn.py -name mvcnn -num_models 1000 -weight_decay 0.001 -num_views 12 -cnn_name vgg11
pretraining:  True
WARNING: summary folder already exists!! It will be overwritten!!
WARNING: summary folder already exists!! It will be overwritten!!
num_train_files: 7932
num_val_files: 3324
epoch 1, step 1: train_loss 2.21569; train_acc 0.00000
epoch 1, step 2: train_loss 2.35415; train_acc 0.00000
epoch 1, step 3: train_loss 2.53346; train_acc 0.00000
epoch 1, step 4: train_loss 2.13379; train_acc 0.12500
epoch 1, step 5: train_loss 2.71940; train_acc 0.25000
epoch 1, step 6: train_loss 2.36290; train_acc 0.12500
epoch 1, step 7: train_loss 1.98468; train_acc 0.25000
epoch 1, step 8: train_loss 2.26851; train_acc 0.12500
epoch 1, step 9: train_loss 2.29293; train_acc 0.00000
epoch 1, step 10: train_loss 2.03446; train_acc 0.25000
epoch 1, step 11: train_loss 2.25219; train_acc 0.12500
epoch 1, step 12: train_loss 2.26848; train_acc 0.25000
epoch 1, step 13: train_loss 2.31305; train_acc 0.25000
epoch 1, step 14: train_loss 1.84365; train_acc 0.37500
epoch 1, step 15: train_loss 1.79138; train_acc 0.37500
epoch 1, step 16: train_loss 2.13004; train_acc 0.12500
epoch 1, step 17: train_loss 1.94622; train_acc 0.37500
epoch 1, step 18: train_loss 2.60418; train_acc 0.00000
epoch 1, step 19: train_loss 2.07438; train_acc 0.00000
epoch 1, step 20: train_loss 2.05220; train_acc 0.25000
epoch 1, step 21: train_loss 2.19784; train_acc 0.00000
epoch 1, step 22: train_loss 1.78895; train_acc 0.50000
epoch 1, step 23: train_loss 2.08475; train_acc 0.12500
epoch 1, step 24: train_loss 1.78319; train_acc 0.37500
epoch 1, step 25: train_loss 1.94462; train_acc 0.50000
epoch 1, step 26: train_loss 1.95640; train_acc 0.37500
epoch 1, step 27: train_loss 2.04818; train_acc 0.25000
epoch 1, step 28: train_loss 1.75861; train_acc 0.50000
epoch 1, step 29: train_loss 2.21802; train_acc 0.25000
epoch 1, step 30: train_loss 1.73507; train_acc 0.25000
epoch 1, step 31: train_loss 2.16365; train_acc 0.25000
