python train_mvcnn.py -name mvcnn -num_models 1000 -weight_decay 0.001 -num_views 12 -cnn_name vgg11
pretraining:  True
WARNING: summary folder already exists!! It will be overwritten!!
WARNING: summary folder already exists!! It will be overwritten!!
num_train_files: 7932
num_val_files: 3324
epoch 1, step 1: train_loss 1.89699; train_acc 0.37500
epoch 1, step 2: train_loss 2.77359; train_acc 0.00000
epoch 1, step 3: train_loss 2.29443; train_acc 0.25000
epoch 1, step 4: train_loss 2.48636; train_acc 0.00000
epoch 1, step 5: train_loss 3.22167; train_acc 0.00000
epoch 1, step 6: train_loss 2.40774; train_acc 0.12500
epoch 1, step 7: train_loss 2.18234; train_acc 0.37500
epoch 1, step 8: train_loss 2.33816; train_acc 0.25000
epoch 1, step 9: train_loss 2.13583; train_acc 0.00000
epoch 1, step 10: train_loss 2.19307; train_acc 0.12500
epoch 1, step 11: train_loss 2.62657; train_acc 0.12500
epoch 1, step 12: train_loss 1.85539; train_acc 0.25000
epoch 1, step 13: train_loss 2.15410; train_acc 0.37500
epoch 1, step 14: train_loss 2.00099; train_acc 0.37500
epoch 1, step 15: train_loss 1.82634; train_acc 0.50000
epoch 1, step 16: train_loss 2.12758; train_acc 0.12500
epoch 1, step 17: train_loss 1.77686; train_acc 0.37500
epoch 1, step 18: train_loss 2.21175; train_acc 0.25000
epoch 1, step 19: train_loss 1.85433; train_acc 0.12500
epoch 1, step 20: train_loss 2.03137; train_acc 0.37500
epoch 1, step 21: train_loss 2.13249; train_acc 0.12500
epoch 1, step 22: train_loss 1.92468; train_acc 0.37500
epoch 1, step 23: train_loss 1.93767; train_acc 0.25000
epoch 1, step 24: train_loss 1.69744; train_acc 0.37500
epoch 1, step 25: train_loss 1.92791; train_acc 0.50000
epoch 1, step 26: train_loss 1.96425; train_acc 0.25000
epoch 1, step 27: train_loss 1.95529; train_acc 0.25000
epoch 1, step 28: train_loss 1.99962; train_acc 0.37500
epoch 1, step 29: train_loss 2.08527; train_acc 0.25000
epoch 1, step 30: train_loss 1.95319; train_acc 0.12500
epoch 1, step 31: train_loss 2.39808; train_acc 0.12500
epoch 1, step 32: train_loss 1.29663; train_acc 0.62500
epoch 1, step 33: train_loss 1.97023; train_acc 0.37500
epoch 1, step 34: train_loss 2.45410; train_acc 0.00000
epoch 1, step 35: train_loss 1.96797; train_acc 0.37500
epoch 1, step 36: train_loss 1.97445; train_acc 0.25000
epoch 1, step 37: train_loss 1.42403; train_acc 0.62500
epoch 1, step 38: train_loss 1.77087; train_acc 0.50000
epoch 1, step 39: train_loss 1.88550; train_acc 0.25000
epoch 1, step 40: train_loss 1.70229; train_acc 0.50000
epoch 1, step 41: train_loss 1.97084; train_acc 0.37500
epoch 1, step 42: train_loss 1.95509; train_acc 0.37500
epoch 1, step 43: train_loss 1.43130; train_acc 0.37500
epoch 1, step 44: train_loss 1.61742; train_acc 0.50000
epoch 1, step 45: train_loss 1.47003; train_acc 0.62500
epoch 1, step 46: train_loss 2.24592; train_acc 0.25000
epoch 1, step 47: train_loss 1.50478; train_acc 0.50000
epoch 1, step 48: train_loss 1.98786; train_acc 0.12500
epoch 1, step 49: train_loss 1.50535; train_acc 0.62500
epoch 1, step 50: train_loss 1.43119; train_acc 0.62500
epoch 1, step 51: train_loss 2.04196; train_acc 0.12500
epoch 1, step 52: train_loss 1.74972; train_acc 0.37500
epoch 1, step 53: train_loss 1.89294; train_acc 0.37500
epoch 1, step 54: train_loss 1.83644; train_acc 0.00000
epoch 1, step 55: train_loss 1.48295; train_acc 0.50000
epoch 1, step 56: train_loss 1.16021; train_acc 0.87500
epoch 1, step 57: train_loss 1.82160; train_acc 0.12500
epoch 1, step 58: train_loss 2.04030; train_acc 0.25000
epoch 1, step 59: train_loss 1.54236; train_acc 0.37500
epoch 1, step 60: train_loss 1.82140; train_acc 0.37500
epoch 1, step 61: train_loss 1.41574; train_acc 0.50000
epoch 1, step 62: train_loss 1.90737; train_acc 0.25000
epoch 1, step 63: train_loss 1.59948; train_acc 0.25000
epoch 1, step 64: train_loss 1.29813; train_acc 0.62500
epoch 1, step 65: train_loss 1.95268; train_acc 0.37500
epoch 1, step 66: train_loss 1.81925; train_acc 0.25000
epoch 1, step 67: train_loss 1.43230; train_acc 0.62500
epoch 1, step 68: train_loss 1.99992; train_acc 0.00000
epoch 1, step 69: train_loss 1.37378; train_acc 0.50000
epoch 1, step 70: train_loss 1.64388; train_acc 0.37500
epoch 1, step 71: train_loss 1.21840; train_acc 0.75000
epoch 1, step 72: train_loss 1.06248; train_acc 0.62500
epoch 1, step 73: train_loss 1.68392; train_acc 0.12500
epoch 1, step 74: train_loss 1.22455; train_acc 0.62500
epoch 1, step 75: train_loss 1.53849; train_acc 0.50000
epoch 1, step 76: train_loss 1.55262; train_acc 0.37500
epoch 1, step 77: train_loss 1.50377; train_acc 0.50000
epoch 1, step 78: train_loss 1.53439; train_acc 0.25000
epoch 1, step 79: train_loss 1.52124; train_acc 0.62500
epoch 1, step 80: train_loss 1.52594; train_acc 0.50000
epoch 1, step 81: train_loss 1.45637; train_acc 0.50000
epoch 1, step 82: train_loss 2.06153; train_acc 0.00000
epoch 1, step 83: train_loss 1.71440; train_acc 0.20000
Total # of test models:  277
val mean class acc. :  0.4058900803144224
val overall acc. :  0.5234657
val loss :  1.3124492159911565
epoch 2, step 1: train_loss 1.67383; train_acc 0.37500
epoch 2, step 2: train_loss 1.54134; train_acc 0.25000
epoch 2, step 3: train_loss 1.56457; train_acc 0.50000
epoch 2, step 4: train_loss 1.71876; train_acc 0.37500
epoch 2, step 5: train_loss 1.38912; train_acc 0.62500
epoch 2, step 6: train_loss 1.90146; train_acc 0.25000
epoch 2, step 7: train_loss 1.08363; train_acc 0.62500
epoch 2, step 8: train_loss 1.57993; train_acc 0.12500
epoch 2, step 9: train_loss 1.10051; train_acc 0.50000
epoch 2, step 10: train_loss 1.69430; train_acc 0.12500
epoch 2, step 11: train_loss 0.98572; train_acc 0.62500
epoch 2, step 12: train_loss 1.24312; train_acc 0.62500
epoch 2, step 13: train_loss 1.33409; train_acc 0.37500
epoch 2, step 14: train_loss 1.55891; train_acc 0.25000
epoch 2, step 15: train_loss 1.39353; train_acc 0.62500
epoch 2, step 16: train_loss 1.40735; train_acc 0.25000
epoch 2, step 17: train_loss 1.21040; train_acc 0.37500
epoch 2, step 18: train_loss 1.01922; train_acc 0.62500
epoch 2, step 19: train_loss 1.71866; train_acc 0.37500
epoch 2, step 20: train_loss 1.31873; train_acc 0.37500
epoch 2, step 21: train_loss 0.77615; train_acc 0.87500
epoch 2, step 22: train_loss 2.19462; train_acc 0.12500
epoch 2, step 23: train_loss 1.12536; train_acc 0.62500
epoch 2, step 24: train_loss 1.55951; train_acc 0.37500
epoch 2, step 25: train_loss 1.65784; train_acc 0.25000
epoch 2, step 26: train_loss 1.35262; train_acc 0.50000
epoch 2, step 27: train_loss 1.42906; train_acc 0.50000
epoch 2, step 28: train_loss 1.68938; train_acc 0.37500
epoch 2, step 29: train_loss 1.09626; train_acc 0.62500
epoch 2, step 30: train_loss 1.36008; train_acc 0.37500
epoch 2, step 31: train_loss 0.98647; train_acc 0.75000
epoch 2, step 32: train_loss 0.98183; train_acc 0.75000
epoch 2, step 33: train_loss 1.19825; train_acc 0.50000
epoch 2, step 34: train_loss 1.44687; train_acc 0.50000
epoch 2, step 35: train_loss 1.46827; train_acc 0.37500
epoch 2, step 36: train_loss 1.40094; train_acc 0.62500
epoch 2, step 37: train_loss 0.89034; train_acc 0.87500
epoch 2, step 38: train_loss 0.99214; train_acc 0.62500
epoch 2, step 39: train_loss 1.42931; train_acc 0.50000
epoch 2, step 40: train_loss 0.84606; train_acc 0.50000
epoch 2, step 41: train_loss 0.94091; train_acc 0.75000
epoch 2, step 42: train_loss 1.24244; train_acc 0.37500
epoch 2, step 43: train_loss 1.52032; train_acc 0.25000
epoch 2, step 44: train_loss 1.41023; train_acc 0.50000
epoch 2, step 45: train_loss 0.88868; train_acc 0.62500
epoch 2, step 46: train_loss 0.98340; train_acc 0.75000
epoch 2, step 47: train_loss 1.41203; train_acc 0.50000
epoch 2, step 48: train_loss 1.24422; train_acc 0.50000
epoch 2, step 49: train_loss 1.51466; train_acc 0.37500
epoch 2, step 50: train_loss 0.97291; train_acc 0.75000
epoch 2, step 51: train_loss 0.85299; train_acc 0.87500
epoch 2, step 52: train_loss 1.16287; train_acc 0.62500
epoch 2, step 53: train_loss 1.38174; train_acc 0.37500
epoch 2, step 54: train_loss 0.85482; train_acc 0.87500
epoch 2, step 55: train_loss 1.05292; train_acc 0.62500
epoch 2, step 56: train_loss 0.95708; train_acc 0.87500
epoch 2, step 57: train_loss 0.62196; train_acc 1.00000
epoch 2, step 58: train_loss 1.43094; train_acc 0.37500
epoch 2, step 59: train_loss 1.06785; train_acc 0.50000
epoch 2, step 60: train_loss 1.17567; train_acc 0.75000
epoch 2, step 61: train_loss 1.53715; train_acc 0.50000
epoch 2, step 62: train_loss 0.89859; train_acc 0.62500
epoch 2, step 63: train_loss 1.49943; train_acc 0.25000
epoch 2, step 64: train_loss 1.50896; train_acc 0.25000
epoch 2, step 65: train_loss 0.93441; train_acc 0.62500
epoch 2, step 66: train_loss 1.05085; train_acc 0.50000
epoch 2, step 67: train_loss 1.10582; train_acc 0.62500
epoch 2, step 68: train_loss 1.70942; train_acc 0.12500
epoch 2, step 69: train_loss 0.88823; train_acc 0.62500
epoch 2, step 70: train_loss 1.07647; train_acc 0.50000
epoch 2, step 71: train_loss 1.47177; train_acc 0.37500
epoch 2, step 72: train_loss 1.27869; train_acc 0.37500
epoch 2, step 73: train_loss 0.99280; train_acc 0.75000
epoch 2, step 74: train_loss 1.07862; train_acc 0.75000
epoch 2, step 75: train_loss 0.61479; train_acc 0.87500
epoch 2, step 76: train_loss 1.06797; train_acc 0.62500
epoch 2, step 77: train_loss 0.95469; train_acc 0.75000
epoch 2, step 78: train_loss 1.18779; train_acc 0.62500
epoch 2, step 79: train_loss 1.49977; train_acc 0.37500
epoch 2, step 80: train_loss 0.58634; train_acc 0.75000
epoch 2, step 81: train_loss 1.17694; train_acc 0.50000
epoch 2, step 82: train_loss 0.68775; train_acc 0.75000
epoch 2, step 83: train_loss 1.23394; train_acc 0.40000
Total # of test models:  277
val mean class acc. :  0.6352142785942128
val overall acc. :  0.7039711
val loss :  0.9001687484128135
epoch 3, step 1: train_loss 0.97895; train_acc 0.62500
epoch 3, step 2: train_loss 1.20777; train_acc 0.25000
epoch 3, step 3: train_loss 1.04772; train_acc 0.62500
epoch 3, step 4: train_loss 0.63392; train_acc 0.75000
epoch 3, step 5: train_loss 0.93342; train_acc 0.87500
epoch 3, step 6: train_loss 0.95862; train_acc 0.75000
epoch 3, step 7: train_loss 1.15493; train_acc 0.50000
epoch 3, step 8: train_loss 0.48914; train_acc 1.00000
epoch 3, step 9: train_loss 1.03324; train_acc 0.62500
epoch 3, step 10: train_loss 0.72787; train_acc 0.75000
epoch 3, step 11: train_loss 0.89015; train_acc 0.75000
epoch 3, step 12: train_loss 0.31068; train_acc 1.00000
epoch 3, step 13: train_loss 1.44694; train_acc 0.50000
epoch 3, step 14: train_loss 0.88736; train_acc 0.62500
epoch 3, step 15: train_loss 0.71963; train_acc 0.75000
