python train_mvcnn.py -name mvcnn -num_models 1000 -weight_decay 0.001 -num_views 12 -cnn_name vgg11
pretraining:  True
WARNING: summary folder already exists!! It will be overwritten!!
WARNING: summary folder already exists!! It will be overwritten!!
num_train_files: 7932
num_val_files: 3324
epoch 1, step 1: train_loss 2.00037; train_acc 0.25000
epoch 1, step 2: train_loss 2.97030; train_acc 0.12500
epoch 1, step 3: train_loss 2.13262; train_acc 0.25000
epoch 1, step 4: train_loss 2.66125; train_acc 0.00000
epoch 1, step 5: train_loss 3.07383; train_acc 0.00000
epoch 1, step 6: train_loss 2.30461; train_acc 0.25000
epoch 1, step 7: train_loss 2.29606; train_acc 0.00000
epoch 1, step 8: train_loss 2.24530; train_acc 0.25000
epoch 1, step 9: train_loss 1.96597; train_acc 0.12500
epoch 1, step 10: train_loss 2.17704; train_acc 0.25000
epoch 1, step 11: train_loss 2.55275; train_acc 0.25000
epoch 1, step 12: train_loss 1.73640; train_acc 0.25000
epoch 1, step 13: train_loss 2.18136; train_acc 0.12500
epoch 1, step 14: train_loss 2.04000; train_acc 0.37500
epoch 1, step 15: train_loss 1.72944; train_acc 0.37500
epoch 1, step 16: train_loss 1.94679; train_acc 0.12500
epoch 1, step 17: train_loss 1.85189; train_acc 0.37500
epoch 1, step 18: train_loss 2.19443; train_acc 0.12500
epoch 1, step 19: train_loss 1.97225; train_acc 0.12500
epoch 1, step 20: train_loss 1.91796; train_acc 0.25000
epoch 1, step 21: train_loss 2.04732; train_acc 0.12500
epoch 1, step 22: train_loss 2.08575; train_acc 0.25000
epoch 1, step 23: train_loss 1.88549; train_acc 0.37500
epoch 1, step 24: train_loss 1.49969; train_acc 0.37500
epoch 1, step 25: train_loss 2.02857; train_acc 0.37500
epoch 1, step 26: train_loss 1.93681; train_acc 0.37500
epoch 1, step 27: train_loss 1.84614; train_acc 0.37500
epoch 1, step 28: train_loss 1.89451; train_acc 0.50000
epoch 1, step 29: train_loss 1.87717; train_acc 0.25000
epoch 1, step 30: train_loss 1.94788; train_acc 0.25000
epoch 1, step 31: train_loss 2.55994; train_acc 0.00000
epoch 1, step 32: train_loss 1.33414; train_acc 0.62500
epoch 1, step 33: train_loss 2.02902; train_acc 0.37500
epoch 1, step 34: train_loss 2.56066; train_acc 0.00000
epoch 1, step 35: train_loss 1.91981; train_acc 0.37500
epoch 1, step 36: train_loss 1.88793; train_acc 0.25000
epoch 1, step 37: train_loss 1.46634; train_acc 0.37500
epoch 1, step 38: train_loss 1.65574; train_acc 0.62500
epoch 1, step 39: train_loss 2.01737; train_acc 0.25000
epoch 1, step 40: train_loss 1.72302; train_acc 0.37500
epoch 1, step 41: train_loss 1.98774; train_acc 0.25000
epoch 1, step 42: train_loss 1.90701; train_acc 0.25000
epoch 1, step 43: train_loss 1.40919; train_acc 0.37500
epoch 1, step 44: train_loss 1.75135; train_acc 0.25000
epoch 1, step 45: train_loss 1.72941; train_acc 0.50000
epoch 1, step 46: train_loss 2.27852; train_acc 0.25000
epoch 1, step 47: train_loss 1.52411; train_acc 0.50000
epoch 1, step 48: train_loss 1.97266; train_acc 0.00000
epoch 1, step 49: train_loss 1.47569; train_acc 0.50000
epoch 1, step 50: train_loss 1.45167; train_acc 0.62500
epoch 1, step 51: train_loss 2.08696; train_acc 0.12500
epoch 1, step 52: train_loss 1.63736; train_acc 0.25000
epoch 1, step 53: train_loss 1.79797; train_acc 0.37500
epoch 1, step 54: train_loss 1.97662; train_acc 0.12500
epoch 1, step 55: train_loss 1.45711; train_acc 0.50000
epoch 1, step 56: train_loss 1.34794; train_acc 0.50000
epoch 1, step 57: train_loss 1.78339; train_acc 0.25000
epoch 1, step 58: train_loss 1.94465; train_acc 0.50000
epoch 1, step 59: train_loss 1.44436; train_acc 0.50000
epoch 1, step 60: train_loss 1.77222; train_acc 0.37500
epoch 1, step 61: train_loss 1.36523; train_acc 0.50000
epoch 1, step 62: train_loss 1.73788; train_acc 0.37500
epoch 1, step 63: train_loss 1.68490; train_acc 0.37500
epoch 1, step 64: train_loss 1.24869; train_acc 0.62500
epoch 1, step 65: train_loss 1.88886; train_acc 0.25000
epoch 1, step 66: train_loss 1.72440; train_acc 0.25000
epoch 1, step 67: train_loss 1.46130; train_acc 0.62500
epoch 1, step 68: train_loss 1.93326; train_acc 0.12500
epoch 1, step 69: train_loss 1.32909; train_acc 0.50000
epoch 1, step 70: train_loss 1.64031; train_acc 0.37500
epoch 1, step 71: train_loss 1.12789; train_acc 0.50000
epoch 1, step 72: train_loss 1.28569; train_acc 0.37500
epoch 1, step 73: train_loss 1.71146; train_acc 0.12500
epoch 1, step 74: train_loss 1.25718; train_acc 0.50000
epoch 1, step 75: train_loss 1.47887; train_acc 0.50000
epoch 1, step 76: train_loss 1.51224; train_acc 0.37500
epoch 1, step 77: train_loss 1.58802; train_acc 0.50000
epoch 1, step 78: train_loss 1.58702; train_acc 0.50000
